epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.01,649.0736743211746,37.68,167.07439422607422,40.02,40.02
1,0.01,481.0995410680771,55.2,124.44866019487381,55.51,55.51
2,0.01,387.7394871711731,64.484,119.65896493196487,58.4,58.4
3,0.01,333.57154709100723,69.516,130.78126060962677,58.75,58.75
4,0.01,293.9960100054741,73.43,107.19676202535629,64.8,64.8
5,0.01,262.88583850860596,76.452,116.08654403686523,64.83,64.83
6,0.01,241.284293115139,78.634,82.034419298172,73.39,73.39
7,0.01,223.72648829221725,80.028,107.14030086994171,67.42,73.39
8,0.01,208.3658325970173,81.512,104.02374166250229,70.45,73.39
9,0.01,195.4968775510788,82.828,62.41029301285744,79.35,79.35
10,0.01,184.52599269151688,83.67,59.90828838944435,80.58,80.58
11,0.01,175.91574159264565,84.448,74.8424524962902,76.0,80.58
12,0.01,168.0314325839281,84.9,60.080349177122116,80.14,80.58
13,0.01,160.96838445961475,85.616,69.83104461431503,79.06,80.58
14,0.01,155.86981984972954,86.25,105.95617973804474,69.88,80.58
15,0.01,150.70492962002754,86.704,56.90052703022957,80.83,80.83
16,0.01,144.22582460939884,87.362,50.69732707738876,83.4,83.4
17,0.01,139.5890825241804,87.632,52.58679972589016,83.16,83.4
18,0.01,137.5726113319397,87.832,54.40208977460861,82.74,83.4
19,0.01,134.27945433557034,87.944,56.38154846429825,81.8,83.4
20,0.01,128.82949770987034,88.526,72.73772311210632,75.95,83.4
21,0.01,126.28192381560802,88.728,62.11986720561981,81.02,83.4
22,0.01,124.3363057076931,88.786,64.66149574518204,80.48,83.4
23,0.01,117.04038044810295,89.498,62.213084399700165,81.47,83.4
24,0.01,116.21075571328402,89.524,51.10106274485588,83.59,83.59
25,0.01,114.87353743612766,89.666,56.34775227308273,81.34,83.59
26,0.01,111.68565805256367,89.982,61.43859398365021,81.14,83.59
27,0.01,110.18715570122004,90.154,71.56385320425034,76.91,83.59
28,0.01,109.17959168553352,90.17,51.35111616551876,84.04,84.04
29,0.01,105.6022631302476,90.538,68.21021161973476,80.81,84.04
30,0.01,105.22229124605656,90.622,85.29086965322495,73.94,84.04
31,0.01,101.72690104693174,90.95,46.76784040033817,85.12,85.12
32,0.01,98.66807939112186,91.19,78.16377660632133,78.11,85.12
33,0.01,96.11527560651302,91.318,48.51905997097492,84.65,85.12
34,0.01,95.10946956276894,91.438,49.608612626791,84.75,85.12
35,0.01,96.37713623791933,91.386,54.242975264787674,83.33,85.12
36,0.01,94.91279254108667,91.492,106.26360341906548,73.25,85.12
