epoch,loss,lr,val_loss
0,53.968677260335284,0.001,53.220756091308594
1,52.936850522867836,0.001,53.118422467041015
2,50.28509803059896,0.001,46.29018776855469
3,43.85625738932292,0.001,40.319791088867184
4,36.46038547770182,0.001,32.82490078125
5,31.364378634643554,0.001,30.0407168548584
6,29.223153849283854,0.001,28.33432476196289
7,27.804019509887695,0.001,27.156936474609374
8,26.461925987752277,0.001,25.468348468017577
9,24.551148471069336,0.001,23.71208984375
10,23.23877265726725,0.001,22.770585119628905
11,22.447508187866212,0.001,22.139403628540038
12,21.855121003214517,0.001,21.622902426147462
13,21.214746717325845,0.001,20.84718010864258
14,20.436709517415366,0.001,20.09269969482422
15,19.766921823120118,0.001,19.466810278320313
16,19.1566097076416,0.001,18.93915018310547
17,18.661456161499025,0.001,18.52718330078125
18,18.09075265197754,0.001,17.824442224121093
19,17.41782994588216,0.001,17.102259391784667
20,16.75776472117106,0.001,16.57255980987549
21,16.185120537312827,0.001,16.029923435974123
22,15.584768068949382,0.001,15.340664952087403
23,14.936684678141276,0.001,14.778910046386718
24,14.431366577657064,0.001,14.478227731323242
25,14.02855484008789,0.001,13.937159350585938
26,13.653833359273275,0.001,13.61077011871338
27,13.270859338378907,0.001,13.267163752746582
28,12.905907389322916,0.001,12.86735196533203
29,12.547145858256021,0.001,12.640033937072754
30,12.238835876464844,0.001,12.381936781311035
31,11.958683807881673,0.001,12.173516485595703
32,11.706166522725423,0.001,11.93130687866211
33,11.482775620015461,0.001,11.706523294067383
34,11.279537485249838,0.001,11.60370874633789
35,11.08799534962972,0.001,11.409089826965332
36,10.9214990620931,0.001,11.260166314697265
37,10.748666467793782,0.001,11.18987883605957
38,10.62380187733968,0.001,11.097911819458007
39,10.464281264750163,0.001,10.980003161621093
40,10.327202699788412,0.001,10.844074368286133
41,10.166593815104166,0.001,10.667903619384767
42,10.019230052693684,0.001,10.596829428100586
43,9.86344547068278,0.001,10.415695904541016
44,9.725161959838868,0.001,10.271583653259277
45,9.590830623881022,0.001,10.24279725036621
46,9.470727415466309,0.001,10.099966845703126
47,9.33297498626709,0.001,9.935270881652832
48,9.190215749613444,0.001,9.819598445129394
49,9.07665667215983,0.001,9.788705856323242
50,8.92714319712321,0.001,9.604494915008544
51,8.795346757507325,0.001,9.475332746887206
52,8.669810587056478,0.001,9.363257678985596
53,8.547135039265951,0.001,9.26617890701294
54,8.437967794291179,0.001,9.12767439804077
55,8.318371355692545,0.001,9.038301612854005
56,8.219256995137533,0.001,8.967410090637207
57,8.130369427490235,0.001,8.902569157409667
58,8.015562792460123,0.001,8.747329176330567
59,7.925734023284912,0.001,8.750583936309814
