epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
64,0.01,112.63696067035198,89.774,51.48495438694954,83.54,86.45
65,0.01,110.58712066709995,90.054,43.966265603899956,85.5,86.45
66,0.01,108.309620462358,90.204,50.276465862989426,83.64,86.45
67,0.01,110.1204776018858,90.036,40.81005448102951,86.3,86.45
68,0.01,108.80450427532196,90.154,43.32783700525761,86.08,86.45
69,0.01,108.52200105041265,90.262,39.459788382053375,87.15,87.15
70,0.01,107.66279668360949,90.316,40.8034592717886,86.45,87.15
71,0.01,104.4884597659111,90.506,47.69428889453411,85.03,87.15
72,0.01,105.12202720344067,90.512,42.82777097821236,86.25,87.15
73,0.01,104.02188418805599,90.53,51.57950487732887,84.29,87.15
74,0.01,104.51839953660965,90.678,47.22963482141495,84.61,87.15
75,0.01,104.17543093115091,90.674,56.262706875801086,82.63,87.15
76,0.01,102.60144710540771,90.778,51.79410865902901,83.61,87.15
77,0.01,102.57391841709614,90.778,45.19610878825188,85.55,87.15
78,0.01,100.39964100718498,90.946,47.10826539993286,84.7,87.15
79,0.01,100.56119108200073,90.962,42.342812210321426,86.58,87.15
80,0.01,98.90751467645168,91.274,51.10564813017845,83.97,87.15
81,0.001,61.25551699101925,94.742,30.411112554371357,90.03,90.03
82,0.001,52.39699226617813,95.462,30.357878260314465,90.24,90.24
83,0.001,49.10534776374698,95.768,30.25513556599617,90.46,90.46
84,0.001,46.73736010119319,96.006,30.573685362935066,90.27,90.46
85,0.001,44.809222884476185,96.19,31.02297157049179,90.21,90.46
86,0.001,43.33540702611208,96.28,30.52373005449772,90.3,90.46
87,0.001,43.02007783949375,96.39,30.586277022957802,90.53,90.53
88,0.001,41.45005125552416,96.468,30.832210674881935,90.34,90.53
89,0.001,40.5536944642663,96.494,31.23816804587841,90.29,90.53
90,0.001,40.19085340201855,96.508,31.210843473672867,90.32,90.53
91,0.001,37.96993871405721,96.786,31.710208535194397,90.35,90.53
92,0.001,36.90700723230839,96.842,31.601757779717445,90.27,90.53
93,0.001,37.23142223805189,96.852,31.946379780769348,90.23,90.53
94,0.001,36.169560726732016,96.888,31.97124734520912,90.23,90.53
95,0.001,35.05324151366949,97.02,31.847874388098717,90.47,90.53
96,0.001,33.89731452986598,97.13,32.53211137652397,90.08,90.53
97,0.001,34.25347127020359,96.95,32.0950880497694,90.41,90.53
98,0.001,33.76317660883069,97.076,32.826759815216064,90.14,90.53
99,0.001,32.22075901925564,97.23,32.284876599907875,90.39,90.53
100,0.001,32.0430422835052,97.24,32.30821345001459,90.67,90.67
101,0.001,31.749004516750574,97.332,32.278273805975914,90.55,90.67
102,0.001,30.847789101302624,97.308,32.94541599601507,90.17,90.67
103,0.001,30.303273753263056,97.352,32.87727376818657,90.24,90.67
104,0.001,30.27725327387452,97.34,33.29974004626274,90.2,90.67
105,0.001,30.005594693124294,97.498,32.81050191819668,90.17,90.67
106,0.001,28.925474302843213,97.538,33.428024753928185,90.3,90.67
107,0.001,28.64933061040938,97.534,33.610197335481644,90.34,90.67
108,0.001,27.82960433885455,97.554,34.05552127957344,90.05,90.67
109,0.001,27.57146731391549,97.66,33.80071799457073,90.56,90.67
110,0.001,27.83385201729834,97.642,33.81790134310722,90.54,90.67
111,0.001,27.76688625663519,97.652,34.22677317261696,90.21,90.67
112,0.001,26.528150107711554,97.766,34.84666466712952,90.18,90.67
113,0.001,26.282163728028536,97.768,33.828964464366436,90.35,90.67
