epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.001,705.5710688829422,31.916,162.10096836090088,40.83,40.83
1,0.001,538.0758781433105,48.928,134.0067479610443,51.74,51.74
2,0.001,434.66125428676605,59.764,100.40083557367325,63.74,63.74
3,0.001,371.19000256061554,65.908,97.38599795103073,65.96,65.96
4,0.001,329.7990436553955,70.05,88.30682545900345,69.67,69.67
5,0.001,295.0647382736206,73.476,85.16137731075287,71.06,71.06
6,0.001,266.6979804635048,75.962,82.22456526756287,72.71,72.71
7,0.001,243.72504106163979,77.984,72.15803396701813,74.77,74.77
8,0.001,226.27527731657028,79.874,73.95586591959,75.62,75.62
9,0.001,209.89954879879951,81.18,68.00404825806618,78.05,78.05
10,0.001,195.5452271103859,82.63,54.80509823560715,81.6,81.6
11,0.001,185.33181244134903,83.652,66.65388289093971,78.09,81.6
12,0.001,176.80023509263992,84.302,52.874385327100754,82.15,82.15
13,0.001,164.5489853322506,85.436,51.149670377373695,83.05,83.05
14,0.001,159.45817255973816,85.746,58.12189403176308,80.67,83.05
15,0.001,150.79816053807735,86.686,54.17815041542053,82.22,83.05
16,0.001,143.72434963285923,87.256,56.53032490611076,81.85,83.05
17,0.001,138.69006334245205,87.774,49.21108892560005,83.73,83.73
18,0.001,132.04327414929867,88.154,44.50186941027641,85.36,85.36
19,0.001,125.23005798459053,88.83,56.55227714776993,82.47,85.36
20,0.001,119.20003008842468,89.382,43.666652858257294,85.97,85.97
21,0.001,115.21720711886883,89.802,45.32716007530689,85.74,85.97
22,0.001,110.14675568044186,90.1,41.75845827162266,86.56,86.56
23,0.001,106.60395686328411,90.562,46.663837134838104,84.95,86.56
24,0.001,102.55937491357327,90.916,46.52014558017254,85.73,86.56
25,0.001,98.38067761063576,91.212,39.26927565038204,87.2,87.2
26,0.001,94.26529199630022,91.534,42.341998264193535,86.81,87.2
27,0.001,91.88588093221188,91.728,40.79811069369316,87.15,87.2
28,0.001,87.77135315909982,92.124,46.24094605445862,85.85,87.2
29,0.001,85.54427259415388,92.328,45.00437634438276,86.3,87.2
30,0.001,79.54029542952776,92.814,40.28279063105583,87.82,87.82
31,0.001,78.85642514377832,93.006,49.40935745835304,85.31,87.82
32,0.001,75.98828651756048,93.172,41.70751143991947,87.29,87.82
33,0.001,71.38646429777145,93.704,41.81674884259701,87.52,87.82
34,0.001,69.30932469666004,93.882,41.008862525224686,87.85,87.85
35,0.001,68.32633254304528,93.864,39.94549195468426,87.99,87.99
36,0.001,65.42209564521909,94.254,41.39927318692207,87.75,87.99
37,0.001,63.25003882497549,94.28,50.624111622571945,85.43,87.99
38,0.001,58.48400318622589,94.79,47.150337144732475,86.78,87.99
39,0.001,58.7290372364223,94.77,46.155017375946045,86.79,87.99
40,0.001,56.13898941874504,94.88,40.9105719178915,88.19,88.19
41,0.001,54.9052665643394,95.058,44.60339878499508,87.55,88.19
42,0.001,52.54973187670112,95.272,43.677149429917336,87.84,88.19
43,0.001,52.021669179201126,95.274,43.222194492816925,87.74,88.19
44,0.001,49.188840728253126,95.434,44.047329410910606,88.03,88.19
45,0.001,47.56860647723079,95.708,48.829278752207756,87.37,88.19
46,0.001,46.697305519133806,95.714,42.67611512541771,88.58,88.58
47,0.001,44.24277210980654,95.982,40.666744098067284,89.11,89.11
48,0.001,44.12360804900527,95.98,43.68920294940472,88.43,89.11
49,0.001,39.369704097509384,96.574,48.29085350036621,87.71,89.11
50,0.001,40.783435724675655,96.336,42.273981653153896,88.89,89.11
51,0.001,38.3535650447011,96.514,47.538374200463295,88.09,89.11
52,0.001,38.873198974877596,96.502,41.17157061398029,89.16,89.16
53,0.001,35.63663139939308,96.714,44.03399081528187,88.77,89.16
54,0.001,33.96157466433942,96.936,48.093312717974186,88.03,89.16
55,0.001,35.50684205070138,96.834,43.85424201190472,88.57,89.16
56,0.001,31.528847258538008,97.168,45.5589933693409,88.49,89.16
57,0.001,33.59405208937824,97.014,49.81476444005966,88.12,89.16
58,0.001,30.35172789543867,97.24,47.161990240216255,88.64,89.16
59,0.001,29.72086355648935,97.278,45.0372070223093,89.25,89.25
60,0.001,28.409388760104775,97.444,44.40435430407524,89.01,89.25
61,0.001,28.53626367636025,97.484,44.34044426679611,89.07,89.25
62,0.001,27.6674851346761,97.522,53.975342348217964,87.3,89.25
