epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.001,713.2251927852631,31.886,150.85696959495544,42.98,42.98
1,0.001,540.8499073982239,48.902,125.1005032658577,54.54,54.54
2,0.001,442.70162761211395,59.194,104.04308319091797,62.46,62.46
3,0.001,379.440085709095,65.34,98.52034395933151,65.46,65.46
4,0.001,336.06259936094284,69.154,84.85931092500687,70.01,70.01
5,0.001,295.8610799908638,73.058,78.75547513365746,72.57,72.57
6,0.001,266.6070603430271,76.066,72.85655117034912,74.62,74.62
7,0.001,244.9203035235405,78.122,69.40824910998344,76.76,76.76
8,0.001,225.37877410650253,79.842,61.02015122771263,78.48,78.48
9,0.001,209.81349450349808,81.458,63.50378975272179,78.7,78.7
10,0.001,197.1946222782135,82.592,59.344505697488785,80.42,80.42
11,0.001,183.92635574936867,83.622,56.20155608654022,80.89,80.89
12,0.001,174.05416697263718,84.582,60.81300130486488,80.54,80.89
13,0.001,166.76975093781948,85.354,54.861030638217926,81.51,81.51
14,0.001,158.0104482024908,85.902,53.741285383701324,81.79,81.79
15,0.001,150.47724851965904,86.49,53.05928307771683,82.79,82.79
16,0.001,142.07504561543465,87.304,50.833845257759094,83.36,83.36
17,0.001,136.73804788291454,87.88,47.318859711289406,84.65,84.65
18,0.001,130.56805446743965,88.466,52.798382610082626,82.83,84.65
19,0.001,124.11177590489388,88.998,44.192318856716156,85.13,85.13
20,0.001,119.257572889328,89.4,45.553003534674644,85.25,85.25
21,0.001,112.7191800326109,90.028,45.6759040504694,85.27,85.27
22,0.001,111.15973781049252,90.246,47.66999064385891,84.57,85.27
23,0.001,105.9219681173563,90.746,40.73998971283436,86.84,86.84
24,0.001,100.12947070598602,91.172,41.4525436013937,86.9,86.9
25,0.001,97.45243252813816,91.404,40.336708813905716,87.0,87.0
26,0.001,93.61525420844555,91.658,45.38186563551426,85.79,87.0
27,0.001,88.66524746268988,92.16,49.23977008461952,84.9,87.0
28,0.001,85.16021841019392,92.39,46.39198490977287,85.69,87.0
29,0.001,83.78808812052011,92.526,38.985648185014725,87.81,87.81
30,0.001,79.53707107901573,92.99,43.55801722407341,86.99,87.81
31,0.001,77.29565268009901,93.132,41.09510277211666,87.74,87.81
32,0.001,74.82445693016052,93.162,43.08794209361076,86.95,87.81
33,0.001,71.73848731070757,93.634,43.570401802659035,87.12,87.81
34,0.001,69.18700667470694,93.822,41.94862441718578,87.62,87.81
35,0.001,66.77104226872325,93.882,46.57467149198055,86.74,87.81
36,0.001,65.07372306287289,94.178,40.96885481476784,87.72,87.81
37,0.001,62.052300468087196,94.384,41.984308287501335,87.68,87.81
38,0.001,60.02929396927357,94.572,45.28835578262806,86.99,87.81
39,0.001,58.49104077741504,94.764,44.77673415839672,87.27,87.81
40,0.001,55.704458720982075,94.91,46.312837183475494,87.1,87.81
41,0.001,53.81514796614647,95.152,45.42829401791096,87.44,87.81
42,0.001,49.89479826018214,95.442,38.65594156831503,88.93,88.93
43,0.001,48.917084854096174,95.62,41.94960567355156,88.08,88.93
44,0.001,48.96300759166479,95.484,40.5341482013464,88.84,88.93
45,0.001,47.250521674752235,95.868,50.25516194105148,86.58,88.93
46,0.001,43.33358124271035,96.086,40.151851519942284,89.19,89.19
47,0.001,43.81670129671693,96.046,46.59562377631664,87.97,89.19
48,0.001,41.66780877485871,96.254,43.56178928911686,88.41,89.19
49,0.001,40.88822008296847,96.32,45.4037002325058,87.95,89.19
50,0.001,38.506314393132925,96.544,57.4162553101778,85.55,89.19
51,0.001,38.44733767211437,96.516,49.12607070803642,87.6,89.19
52,0.001,38.37151900678873,96.524,44.176279939711094,88.7,89.19
53,0.001,35.61491408571601,96.688,41.94354259967804,88.98,89.19
54,0.001,36.30140899121761,96.726,40.08414679020643,89.39,89.39
55,0.001,33.24342458881438,97.016,42.53213017433882,88.84,89.39
56,0.001,32.821213610470295,96.966,43.729329600930214,88.89,89.39
57,0.001,31.787159275263548,97.096,45.79717022180557,88.81,89.39
58,0.001,29.868882970884442,97.334,48.55596524477005,88.03,89.39
59,0.001,28.476399855688214,97.458,42.99974346160889,89.36,89.39
60,0.001,28.100936006754637,97.53,57.03189879655838,87.01,89.39
61,0.001,27.292278612032533,97.562,47.17654025554657,88.45,89.39
62,0.001,26.922311736270785,97.612,45.68916879594326,88.74,89.39
63,0.001,24.31548834592104,97.838,44.481969714164734,88.9,89.39
64,0.001,26.280720856040716,97.64,44.9856661260128,89.13,89.39
65,0.001,25.12466400116682,97.718,60.564254850149155,86.3,89.39
66,0.001,25.32899678684771,97.706,45.61758829653263,88.89,89.39
67,0.001,21.659948142245412,98.124,44.14646051824093,89.35,89.39
68,0.001,22.740059971809387,97.956,48.017914697527885,88.92,89.39
69,0.001,22.991219918243587,97.89,42.16286250203848,89.63,89.63
70,0.001,20.978082498535514,98.136,50.5010327398777,88.4,89.63
71,0.001,21.033640526235104,98.204,46.39410960674286,88.87,89.63
72,0.001,19.269389055669308,98.33,45.15901140868664,89.38,89.63
73,0.001,19.360799493268132,98.318,46.32242003083229,89.55,89.63
74,0.001,19.094989504665136,98.282,43.79305811971426,89.74,89.74
75,0.001,18.59484246559441,98.344,52.46323263645172,88.99,89.74
76,0.001,17.18511483259499,98.516,50.37413777410984,88.96,89.74
77,0.001,17.184758130460978,98.458,51.85819947719574,88.46,89.74
78,0.001,17.231438713148236,98.486,45.04289874434471,89.75,89.75
79,0.001,17.802254364825785,98.412,45.213151320815086,89.59,89.75
80,0.001,17.276822194457054,98.482,44.63733169436455,89.72,89.75
81,0.0001,9.40669989027083,99.25,37.67927214503288,91.2,91.2
82,0.0001,6.970854226499796,99.502,37.117784798145294,91.07,91.2
83,0.0001,5.986883816309273,99.592,37.400800943374634,91.11,91.2
84,0.0001,5.579419976100326,99.65,36.978753089904785,91.06,91.2
85,0.0001,5.274788739159703,99.658,37.36232851445675,91.18,91.2
86,0.0001,4.746777549851686,99.704,37.23707750439644,91.15,91.2
87,0.0001,4.709894819185138,99.732,37.37056164443493,91.24,91.24
88,0.0001,4.449618305079639,99.724,37.40603280067444,91.12,91.24
89,0.0001,4.371096642687917,99.768,37.530819445848465,91.2,91.24
90,0.0001,4.389380048029125,99.738,37.31701894104481,91.22,91.24
91,0.0001,3.727596667362377,99.796,37.74614630639553,91.23,91.24
92,0.0001,3.9593934998847544,99.77,37.61771436035633,91.22,91.24
93,0.0001,3.813151116948575,99.796,37.5616564899683,91.23,91.24
94,0.0001,3.6560052462155,99.814,37.63116453588009,91.24,91.24
95,0.0001,3.75783559307456,99.798,37.683020785450935,91.28,91.28
96,0.0001,3.380943372147158,99.828,37.815607130527496,91.22,91.28
97,0.0001,3.702683343552053,99.804,37.456877544522285,91.32,91.32
98,0.0001,3.4238671369384974,99.822,38.125373274087906,91.2,91.32
99,0.0001,3.509833199903369,99.822,37.94103483110666,91.16,91.32
100,0.0001,3.2803122736513615,99.822,38.03494954109192,91.27,91.32
101,0.0001,2.9691995419561863,99.858,37.61775214225054,91.24,91.32
102,0.0001,2.8879956798627973,99.876,37.827619820833206,91.26,91.32
103,0.0001,3.192251038271934,99.812,37.60330268740654,91.23,91.32
104,0.0001,3.07794505963102,99.842,37.671189941465855,91.29,91.32
105,0.0001,3.18947222456336,99.81,37.944099090993404,91.2,91.32
106,0.0001,2.821547346189618,99.87,38.47294149547815,91.08,91.32
107,0.0001,2.8763421745970845,99.864,38.514930322766304,91.24,91.32
108,0.0001,2.9331133868545294,99.848,38.64701382815838,91.11,91.32
109,0.0001,2.9008092109579593,99.846,38.40071915090084,91.08,91.32
110,0.0001,2.8983192346058786,99.842,38.11901228129864,91.2,91.32
111,0.0001,2.707350581884384,99.886,38.51485376060009,91.17,91.32
112,0.0001,2.840426140697673,99.846,38.15953904390335,91.21,91.32
113,0.0001,2.7412538714706898,99.858,38.52920029312372,91.24,91.32
114,0.0001,2.679140703752637,99.86,38.603165820240974,91.39,91.39
115,0.0001,2.552358604967594,99.886,38.37306462228298,91.33,91.39
116,0.0001,2.494423828087747,99.872,38.460944429039955,91.31,91.39
117,0.0001,2.5444390531629324,99.892,38.84367575496435,91.28,91.39
118,0.0001,2.5962015464901924,99.88,38.11716224998236,91.45,91.45
119,0.0001,2.5663683235179633,99.888,38.674360886216164,91.42,91.45
120,0.0001,2.505762526066974,99.874,38.696947291493416,91.28,91.45
121,0.0001,2.479675751645118,99.88,39.05713754892349,91.16,91.45
122,1e-05,2.2433031431864947,99.902,38.79428419470787,91.37,91.45
123,1e-05,2.385044383816421,99.89,38.732377395033836,91.27,91.45
124,1e-05,2.4379394012503326,99.88,38.36505216360092,91.31,91.45
125,1e-05,2.297954451991245,99.904,38.57696674019098,91.34,91.45
126,1e-05,2.285343071911484,99.908,38.543815314769745,91.22,91.45
127,1e-05,2.3465493142139167,99.904,38.67554906010628,91.31,91.45
128,1e-05,2.2621261428575963,99.896,38.444458305835724,91.45,91.45
129,1e-05,2.403445178642869,99.898,38.91312016546726,91.25,91.45
130,1e-05,2.1795150876278058,99.904,38.59580382704735,91.33,91.45
131,1e-05,2.274720838293433,99.914,38.51763238012791,91.35,91.45
132,1e-05,2.144782993942499,99.916,38.30658996105194,91.25,91.45
133,1e-05,2.341080325655639,99.89,38.4069522023201,91.32,91.45
134,1e-05,2.2157974664587528,99.904,38.71775994449854,91.3,91.45
135,1e-05,2.196102710906416,99.92,38.639448054134846,91.33,91.45
136,1e-05,2.2859458858147264,99.89,38.662782199680805,91.32,91.45
137,1e-05,2.266507413238287,99.894,38.63111440837383,91.29,91.45
138,1e-05,2.166152147576213,99.91,38.953343607485294,91.32,91.45
139,1e-05,2.1406916368287057,99.918,38.493788838386536,91.33,91.45
140,1e-05,2.210608772933483,99.912,38.73097640275955,91.42,91.45
