epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.1,622.9931681156158,40.65,133.0131697654724,53.25,53.25
1,0.1,437.33415216207504,59.834,145.01298892498016,53.96,53.96
2,0.1,352.39095240831375,68.206,101.31742870807648,66.57,66.57
3,0.1,292.13476571440697,73.994,97.71028625965118,66.28,66.57
4,0.1,259.691141217947,77.032,83.43445140123367,72.38,72.38
5,0.1,236.59031316637993,79.226,77.27342867851257,74.9,74.9
6,0.1,219.35097286105156,80.74,69.5027214884758,77.95,77.95
7,0.1,209.20454567670822,81.786,68.42335912585258,77.39,77.95
8,0.1,198.7975127249956,82.66,80.59760591387749,74.57,77.95
9,0.1,194.36233946681023,83.088,66.93296921253204,78.28,78.28
10,0.1,186.34830859303474,83.71,58.75823602080345,80.49,80.49
11,0.1,180.07950635254383,84.372,79.87993502616882,75.17,80.49
12,0.1,174.3496217727661,84.864,59.27842432260513,80.42,80.49
13,0.1,169.17771320044994,85.218,60.35711216926575,80.01,80.49
14,0.1,167.544913738966,85.336,66.73493078351021,77.53,80.49
15,0.1,162.2921337634325,85.866,56.95772907137871,80.36,80.49
16,0.1,162.272139236331,85.852,52.082903906702995,82.99,82.99
17,0.1,159.08997856080532,86.144,71.77551501989365,78.75,82.99
18,0.1,157.44406726956367,86.238,63.74327528476715,78.66,82.99
19,0.1,156.1711248755455,86.478,66.95244878530502,79.06,82.99
20,0.1,151.83088290691376,86.824,46.43368273973465,84.33,84.33
21,0.1,148.65445944666862,87.122,68.07752147316933,79.29,84.33
22,0.1,150.71294276416302,86.92,48.20552036166191,83.59,84.33
23,0.1,147.54870729148388,87.226,57.332528471946716,81.96,84.33
24,0.1,147.63251447677612,87.1,47.78395456075668,84.43,84.43
25,0.1,145.07615584135056,87.25,87.47816181182861,74.42,84.43
26,0.1,145.32153572142124,87.284,97.93469268083572,73.18,84.43
27,0.1,141.39837200939655,87.64,57.536614298820496,81.75,84.43
28,0.1,142.20876759290695,87.614,57.15633526444435,81.53,84.43
29,0.1,139.2110354155302,87.83,59.21598798036575,81.21,84.43
30,0.1,136.70127774775028,88.052,59.185225665569305,81.89,84.43
31,0.1,139.1838819682598,87.722,43.75232890248299,85.15,85.15
32,0.1,137.87169343233109,88.046,58.610537856817245,81.78,85.15
33,0.1,136.3942506313324,88.066,48.10661968588829,83.99,85.15
34,0.1,135.07753257453442,88.286,64.7538022249937,80.51,85.15
35,0.1,138.3958366960287,87.946,45.45657457411289,83.94,85.15
36,0.1,134.991046667099,88.162,52.14080607891083,84.04,85.15
37,0.1,134.76955564320087,88.278,62.06839722394943,81.03,85.15
38,0.1,132.75728318840265,88.344,72.81735783815384,77.73,85.15
39,0.1,133.60554693639278,88.358,53.93015193939209,82.49,85.15
40,0.1,132.32300965487957,88.296,55.601006269454956,81.85,85.15
41,0.1,134.50433118641376,88.202,52.26013261079788,83.8,85.15
42,0.1,131.68833627551794,88.506,60.75077202916145,80.9,85.15
43,0.1,129.45246955752373,88.716,51.9263661801815,83.07,85.15
44,0.1,131.98189561069012,88.548,47.244884222745895,84.83,85.15
45,0.1,131.54722227156162,88.596,52.61695146560669,83.11,85.15
46,0.1,130.35592061281204,88.504,63.69239729642868,80.51,85.15
47,0.1,131.77047617733479,88.422,79.25037252902985,76.5,85.15
48,0.1,128.98329950869083,88.694,43.01518885791302,85.89,85.89
49,0.1,129.81592251360416,88.572,40.667924374341965,86.84,86.84
50,0.1,131.01505939662457,88.446,42.13866092264652,86.23,86.84
51,0.1,128.89118120074272,88.942,67.31650072336197,79.73,86.84
52,0.1,130.7281899303198,88.596,58.9365157186985,82.11,86.84
53,0.1,131.6624429821968,88.466,52.2394083738327,83.42,86.84
54,0.1,128.00621465593576,88.888,56.18674632906914,82.76,86.84
55,0.1,128.6714005768299,88.752,51.39458706974983,83.4,86.84
56,0.1,127.85568329691887,88.866,55.536206513643265,82.55,86.84
57,0.1,126.40642507374287,89.054,61.44509679079056,80.56,86.84
58,0.1,128.93985141813755,88.686,46.758543103933334,85.37,86.84
59,0.1,127.78635427355766,88.796,47.14904795587063,84.86,86.84
60,0.1,129.01133012771606,88.62,40.879774287343025,86.23,86.84
61,0.1,127.9919110685587,88.888,45.67659071087837,84.66,86.84
62,0.1,126.95606216788292,88.968,70.74870356917381,78.59,86.84
63,0.1,127.33049561083317,88.946,57.391148149967194,82.42,86.84
64,0.1,125.870820581913,88.94,48.58024200797081,84.81,86.84
65,0.1,126.86182425916195,88.906,48.77426835894585,84.46,86.84
66,0.1,127.98209618031979,88.746,48.183426558971405,84.82,86.84
67,0.1,126.2040001899004,89.046,56.19716867804527,82.17,86.84
68,0.1,122.6940667629242,89.432,40.01507206261158,86.93,86.93
69,0.1,124.90204045176506,89.168,49.088246047496796,84.01,86.93
70,0.1,126.72343058884144,88.862,40.36938479542732,87.11,87.11
71,0.1,123.3058193847537,89.24,47.4662267267704,84.73,87.11
72,0.1,127.49261577427387,88.858,40.19494877755642,87.1,87.11
73,0.1,124.98930752277374,89.262,60.632853373885155,80.66,87.11
74,0.1,124.96713803708553,89.076,94.42574059963226,74.71,87.11
75,0.1,124.54564328491688,89.168,44.09312961995602,86.38,87.11
76,0.1,125.65575625002384,89.08,56.822835594415665,80.96,87.11
77,0.1,124.46943026781082,89.124,73.46954917907715,77.62,87.11
78,0.1,124.92895586788654,89.072,58.2949104309082,81.73,87.11
79,0.1,125.77665388584137,89.008,51.4444622695446,83.64,87.11
80,0.1,123.20961190760136,89.314,47.720837995409966,84.05,87.11
81,0.010000000000000002,65.88278670236468,94.338,21.210093036293983,93.08,93.08
82,0.010000000000000002,47.12493968382478,95.936,20.87408195436001,93.17,93.17
83,0.010000000000000002,40.19339395686984,96.482,21.045839853584766,93.37,93.37
84,0.010000000000000002,34.57650498300791,96.928,21.3806594312191,93.56,93.56
85,0.010000000000000002,31.31937920488417,97.238,21.4204633384943,93.65,93.65
86,0.010000000000000002,27.825475422665477,97.654,21.744411818683147,93.43,93.65
87,0.010000000000000002,25.32958459481597,97.836,22.26902298629284,93.58,93.65
88,0.010000000000000002,22.797995001077652,98.078,22.187803767621517,93.71,93.71
89,0.010000000000000002,20.900716787204146,98.204,22.73982184752822,93.7,93.71
90,0.010000000000000002,19.208189327269793,98.32,22.8370919264853,93.78,93.78
91,0.010000000000000002,18.277408646419644,98.42,22.75553384795785,93.84,93.84
92,0.010000000000000002,17.23996531777084,98.466,24.961576119065285,93.48,93.84
93,0.010000000000000002,16.20093605108559,98.648,23.90114252641797,93.43,93.84
94,0.010000000000000002,15.932117864489555,98.604,23.970349058508873,93.46,93.84
95,0.010000000000000002,14.257274799980223,98.762,26.67978335916996,93.0,93.84
96,0.010000000000000002,13.848890816792846,98.834,24.81962773948908,93.55,93.84
97,0.010000000000000002,13.233791148290038,98.842,27.227980691939592,93.4,93.84
98,0.010000000000000002,13.947410164400935,98.774,24.168819081038237,93.99,93.99
99,0.010000000000000002,14.043161533772945,98.792,25.381283693015575,93.54,93.99
100,0.010000000000000002,13.448815930634737,98.824,25.798976130783558,93.58,93.99
101,0.010000000000000002,12.060243461281061,98.988,26.337466418743134,93.51,93.99
102,0.010000000000000002,13.182983441278338,98.852,31.102857425808907,92.46,93.99
103,0.010000000000000002,13.486822578124702,98.808,27.874449737370014,93.18,93.99
104,0.010000000000000002,14.033319408074021,98.802,25.189283311367035,93.65,93.99
105,0.010000000000000002,14.710541101172566,98.728,26.96930167078972,93.02,93.99
106,0.010000000000000002,13.76653212774545,98.854,27.20289271697402,93.05,93.99
107,0.010000000000000002,13.657847225666046,98.796,25.41127374768257,93.28,93.99
108,0.010000000000000002,14.909316150471568,98.732,27.05019737035036,93.21,93.99
109,0.010000000000000002,12.892220700159669,98.886,28.84586241096258,93.06,93.99
110,0.010000000000000002,15.648026212118566,98.622,28.23318789154291,92.99,93.99
111,0.010000000000000002,14.70058979652822,98.74,29.44647127389908,92.52,93.99
112,0.010000000000000002,16.683466229587793,98.526,33.699540212750435,91.7,93.99
113,0.010000000000000002,16.032721580937505,98.538,29.256958287209272,92.76,93.99
114,0.010000000000000002,18.062099184840918,98.408,30.13963558524847,92.33,93.99
115,0.010000000000000002,16.897933777421713,98.532,27.91997478157282,92.88,93.99
116,0.010000000000000002,15.146006127819419,98.72,28.1363572999835,93.0,93.99
117,0.010000000000000002,18.532355025410652,98.4,31.38847155123949,92.3,93.99
118,0.010000000000000002,16.60959643870592,98.6,26.918112754821777,92.84,93.99
119,0.010000000000000002,15.620399005711079,98.648,27.70103081315756,92.89,93.99
120,0.010000000000000002,18.46627244912088,98.38,27.926349192857742,92.85,93.99
121,0.010000000000000002,18.82191589474678,98.33,33.65402027964592,91.33,93.99
122,0.0010000000000000002,10.034024400636554,99.21,23.135821633040905,93.94,93.99
123,0.0010000000000000002,5.584299832582474,99.622,22.64059267193079,94.12,94.12
124,0.0010000000000000002,4.297458005603403,99.728,22.080326572060585,94.3,94.3
125,0.0010000000000000002,3.914663275703788,99.764,22.423025518655777,94.36,94.36
126,0.0010000000000000002,3.332032983424142,99.824,22.2268952652812,94.17,94.36
127,0.0010000000000000002,2.859699825756252,99.864,22.05886422470212,94.2,94.36
128,0.0010000000000000002,2.6542555291671306,99.874,21.985283344984055,94.44,94.44
129,0.0010000000000000002,2.4880326916463673,99.892,22.343246933072805,94.39,94.44
130,0.0010000000000000002,2.3910725973546505,99.882,22.210643708705902,94.32,94.44
131,0.0010000000000000002,2.363733656704426,99.892,22.113564137369394,94.5,94.5
132,0.0010000000000000002,2.3507541024591774,99.864,22.420651115477085,94.38,94.5
133,0.0010000000000000002,1.8748862482607365,99.928,22.2467419244349,94.43,94.5
134,0.0010000000000000002,1.8424335189629346,99.912,22.21282310783863,94.54,94.54
135,0.0010000000000000002,1.9330950155854225,99.902,22.078323017805815,94.63,94.63
136,0.0010000000000000002,1.8241283791139722,99.902,22.54206682741642,94.49,94.63
137,0.0010000000000000002,1.8235617172904313,99.912,22.570980921387672,94.48,94.63
138,0.0010000000000000002,1.591295258142054,99.954,22.499048173427582,94.4,94.63
139,0.0010000000000000002,1.4851858380716294,99.946,22.265156365931034,94.54,94.63
140,0.0010000000000000002,1.672993800835684,99.916,22.321225367486477,94.48,94.63
141,0.0010000000000000002,1.4238332496024668,99.956,22.42407575622201,94.56,94.63
142,0.0010000000000000002,1.3586630172794685,99.942,22.563893169164658,94.54,94.63
143,0.0010000000000000002,1.2943178755231202,99.96,22.567462623119354,94.56,94.63
144,0.0010000000000000002,1.3313785530626774,99.944,22.455958168953657,94.54,94.63
145,0.0010000000000000002,1.3537041057134047,99.956,22.376678228378296,94.6,94.63
