epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.001,719.1587581634521,30.966,159.78141522407532,40.31,40.31
1,0.001,543.1232824325562,48.352,125.22732985019684,54.17,54.17
2,0.001,422.2135805487633,61.018,98.59838426113129,64.1,64.1
3,0.001,349.10738003253937,67.866,93.12076830863953,67.77,67.77
4,0.001,294.55275094509125,73.322,78.74163419008255,73.14,73.14
5,0.001,253.56878080964088,77.284,66.94889959692955,77.21,77.21
6,0.001,227.7698576748371,79.75,61.892242819070816,79.23,79.23
7,0.001,203.59886527061462,81.9,56.04457998275757,81.07,81.07
8,0.001,186.82876220345497,83.51,50.044039607048035,83.36,83.36
9,0.001,170.87855836749077,84.962,50.5230507850647,83.21,83.36
10,0.001,156.99140049517155,86.016,46.74412044882774,84.51,84.51
11,0.001,145.4050903916359,87.296,47.93328131735325,84.14,84.51
12,0.001,135.5612528026104,87.954,43.79076097905636,85.53,85.53
13,0.001,126.98351174592972,88.734,45.84227904677391,84.95,85.53
14,0.001,117.63215298950672,89.658,47.575657948851585,84.54,85.53
15,0.001,111.67954183369875,90.082,42.87813372910023,86.13,86.13
16,0.001,105.22451642155647,90.638,41.52690699696541,86.38,86.38
17,0.001,96.92086420953274,91.606,41.79702228307724,86.32,86.38
18,0.001,91.16940364986658,91.952,41.00367417931557,87.16,87.16
19,0.001,84.93509581685066,92.474,41.72100464999676,87.07,87.16
20,0.001,79.12172476947308,92.978,42.32270334661007,86.81,87.16
21,0.001,75.40373155474663,93.41,43.38829356431961,86.97,87.16
22,0.001,70.841019757092,93.664,41.987100303173065,87.18,87.18
23,0.001,67.42216389253736,94.072,43.047056168317795,87.35,87.35
24,0.001,62.03121380507946,94.532,41.309164211153984,87.8,87.8
25,0.001,58.10434799641371,94.858,42.89471170306206,87.65,87.8
26,0.001,55.41063595190644,95.08,43.12243494391441,87.85,87.85
27,0.001,52.19223430752754,95.32,43.96299551427364,87.73,87.85
28,0.001,48.18787382170558,95.794,44.14758417010307,87.57,87.85
29,0.001,45.39424729347229,95.86,42.72045847773552,88.2,88.2
30,0.001,42.44431234523654,96.18,42.176360338926315,88.41,88.41
31,0.001,41.75471077859402,96.256,45.13558305799961,87.58,88.41
32,0.001,38.2492959536612,96.586,45.10699297487736,87.96,88.41
33,0.001,36.629029892385006,96.8,44.716896787285805,88.21,88.41
34,0.001,33.81209960579872,97.03,46.582125425338745,87.91,88.41
35,0.001,32.199200328439474,97.124,47.34530967473984,87.79,88.41
36,0.001,31.88123390171677,97.19,44.556750133633614,88.45,88.45
37,0.001,28.831315714865923,97.418,46.68959258496761,88.07,88.45
38,0.001,28.94682952016592,97.394,46.16376993060112,88.69,88.69
39,0.001,26.644841846078634,97.612,46.88637079298496,88.42,88.69
40,0.001,25.60804433003068,97.722,45.106017395853996,88.2,88.69
41,0.001,24.34680501744151,97.802,48.20225930213928,88.1,88.69
42,0.001,22.942706944420934,98.002,47.83439230918884,88.24,88.69
43,0.001,21.91005554422736,98.04,47.90706394612789,88.54,88.69
44,0.001,20.72143334709108,98.104,49.64859947562218,88.26,88.69
45,0.001,21.013418013229966,98.092,48.45759463310242,88.57,88.69
46,0.001,19.045432843267918,98.312,47.19697578251362,89.1,89.1
47,0.001,18.214148683473468,98.388,49.918148905038834,88.54,89.1
48,0.001,18.083163794130087,98.38,48.42216528952122,88.71,89.1
49,0.001,17.669809702783823,98.438,49.35037225484848,88.81,89.1
50,0.001,17.137519266456366,98.478,49.13453118503094,88.69,89.1
