epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.01,537.6220975518227,49.36,96.58790647983551,65.99,65.99
1,0.01,307.8950748741627,72.148,69.78335410356522,75.92,75.92
2,0.01,227.27320420742035,79.848,79.05745586752892,75.49,75.92
3,0.01,189.82872593402863,83.28,52.516951501369476,82.63,82.63
4,0.01,162.63421761989594,85.554,48.57919633388519,83.51,83.51
5,0.01,142.8045721501112,87.562,44.68774852156639,85.42,85.42
6,0.01,127.28713101148605,88.814,45.7909460067749,85.45,85.45
7,0.01,114.71803431212902,89.928,39.96859431266785,87.32,87.32
8,0.01,104.22094687074423,90.864,39.60059157013893,87.23,87.32
9,0.01,93.92153675854206,91.594,35.15679435431957,88.77,88.77
10,0.01,86.09385095536709,92.334,35.53952647745609,88.68,88.77
11,0.01,79.66335067898035,92.918,34.65275430679321,89.19,89.19
12,0.01,73.22069039195776,93.504,35.15689517557621,89.04,89.19
13,0.01,67.69941956549883,93.984,41.00877569615841,88.06,89.19
14,0.01,62.75438707321882,94.398,38.037813901901245,89.19,89.19
15,0.01,59.143851183354855,94.65,36.063802152872086,89.25,89.25
16,0.01,54.12182066217065,95.09,38.20686332881451,88.48,89.25
17,0.01,51.327244559302926,95.426,39.730821810662746,88.66,89.25
18,0.01,50.77181579172611,95.422,37.07236886024475,89.07,89.25
19,0.01,46.84589322283864,95.764,35.1984763070941,90.06,90.06
20,0.01,41.16750589385629,96.306,38.39385233819485,89.17,90.06
21,0.01,41.44679577276111,96.314,36.767511896789074,89.55,90.06
22,0.01,39.71023324690759,96.382,35.89979003369808,89.88,90.06
23,0.01,36.67092002928257,96.684,36.220712415874004,89.69,90.06
24,0.01,33.422125251963735,96.978,36.87489111721516,89.89,90.06
25,0.01,34.62989657372236,96.93,34.624332062900066,89.95,90.06
26,0.01,33.038420382887125,97.074,37.79933899641037,89.78,90.06
27,0.01,30.986576406285167,97.254,34.527195289731026,90.37,90.37
28,0.01,30.060176767408848,97.244,38.48533450067043,89.94,90.37
29,0.01,29.961113268509507,97.308,39.576381497085094,89.86,90.37
30,0.01,25.929323811084032,97.672,38.712057285010815,89.69,90.37
31,0.01,26.809782104566693,97.626,36.75590060651302,90.84,90.84
32,0.01,24.90406452678144,97.9,41.01650131493807,89.88,90.84
33,0.01,26.57796966843307,97.714,42.244518131017685,89.29,90.84
34,0.01,25.5609816275537,97.734,39.247516587376595,89.89,90.84
35,0.01,24.82621076144278,97.79,37.029501527547836,90.23,90.84
36,0.01,25.05592834856361,97.812,36.660606771707535,90.44,90.84
37,0.01,24.021032558754086,97.868,35.86300586909056,90.7,90.84
38,0.01,24.93150979653001,97.782,36.260338727384806,90.8,90.84
39,0.01,23.28489133529365,97.866,36.726869467645884,90.79,90.84
