epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
38,0.01,22.731491101905704,98.038,41.90897858142853,89.17,90.82
39,0.01,22.764154178090394,97.994,36.269640646874905,90.61,90.82
40,0.01,23.19643759727478,97.94,39.16210848838091,89.29,90.82
41,0.01,21.302209297195077,98.082,37.95951849967241,90.06,90.82
42,0.01,22.25300106406212,97.994,36.841098353266716,90.14,90.82
43,0.01,22.021334048360586,98.004,37.096557304263115,90.05,90.82
44,0.01,22.916585352271795,97.964,38.1982639208436,90.15,90.82
45,0.01,21.451356617733836,98.138,35.95210521668196,90.29,90.82
46,0.01,21.11845240741968,98.2,38.5861504226923,89.22,90.82
47,0.01,21.826208354905248,98.054,36.332226902246475,90.52,90.82
48,0.01,20.613527182489634,98.222,36.214352414011955,89.85,90.82
49,0.01,21.353131437674165,98.144,35.77768035978079,90.64,90.82
50,0.01,19.667883863672614,98.284,39.340805038809776,90.31,90.82
51,0.01,19.63050610385835,98.196,41.95097951591015,89.29,90.82
52,0.01,21.452195582911372,98.096,34.86053745448589,90.58,90.82
53,0.01,20.0621518176049,98.236,33.91785281151533,90.88,90.88
54,0.01,20.001412637531757,98.226,34.51922933757305,90.64,90.88
55,0.01,20.439777094870806,98.264,42.751130618155,89.63,90.88
56,0.01,19.507358072325587,98.322,37.71169089525938,90.73,90.88
57,0.01,20.231813974678516,98.288,34.7816936224699,90.88,90.88
58,0.01,20.61531830020249,98.278,37.12984240800142,90.78,90.88
59,0.01,19.011894838884473,98.308,42.167046561837196,90.35,90.88
60,0.01,19.078489523380995,98.298,38.61921998858452,91.31,91.31
61,0.01,20.45910480245948,98.188,40.715944647789,89.76,91.31
62,0.01,18.380723636597395,98.362,39.791675221174955,89.62,91.31
63,0.01,19.00876702554524,98.276,44.8043225556612,88.75,91.31
64,0.01,19.84439440816641,98.24,36.16041225194931,90.86,91.31
65,0.01,18.378165043890476,98.418,34.403928995132446,91.13,91.31
66,0.01,18.956437170505524,98.342,40.74410440027714,89.87,91.31
67,0.01,17.57285255379975,98.474,34.79370065778494,90.98,91.31
68,0.01,17.61884511820972,98.462,34.26850303262472,90.62,91.31
69,0.01,19.013278244063258,98.364,39.592632949352264,89.87,91.31
70,0.01,19.218552820384502,98.302,39.49040699005127,90.76,91.31
71,0.01,18.587888373062015,98.37,36.95157867670059,90.67,91.31
72,0.01,18.766274318099022,98.332,34.44557499885559,90.46,91.31
73,0.01,18.22980534285307,98.41,47.229495868086815,90.18,91.31
74,0.01,17.820517731830478,98.446,34.41507901251316,90.54,91.31
75,0.01,17.694684581831098,98.536,39.27763095498085,90.34,91.31
76,0.01,17.653825843706727,98.504,36.181477166712284,90.14,91.31
77,0.01,19.862886879593134,98.166,34.474784441292286,91.29,91.31
78,0.01,15.9861102681607,98.642,43.64378748834133,89.18,91.31
79,0.01,17.338743772357702,98.528,36.84786647558212,89.3,91.31
80,0.01,18.992110032588243,98.36,39.23297759890556,90.9,91.31
81,0.001,9.354058803524822,99.226,29.484065979719162,92.37,92.37
82,0.001,5.654685197863728,99.556,28.39628839492798,92.72,92.72
83,0.001,4.059657699428499,99.714,28.19507471099496,92.94,92.94
84,0.001,3.0936585813760757,99.808,28.92264387756586,92.87,92.94
85,0.001,2.63414190011099,99.826,28.560248859226704,93.0,93.0
86,0.001,2.401970031845849,99.852,28.422360830008984,93.03,93.03
87,0.001,1.949828565819189,99.892,28.7234671972692,93.08,93.08
88,0.001,1.8221830122056417,99.912,28.431577805429697,93.3,93.3
89,0.001,1.6251692082732916,99.916,28.64832451939583,93.31,93.31
90,0.001,1.6542793192202225,99.914,28.5434415563941,93.32,93.32
91,0.001,1.4204198839142919,99.942,28.472172763198614,93.48,93.48
92,0.001,1.4215580597519875,99.916,28.886095941066742,93.22,93.48
93,0.001,1.2394718133145943,99.934,28.540994681417942,93.25,93.48
94,0.001,1.2639664951711893,99.944,28.927411176264286,93.35,93.48
95,0.001,1.0898011162644252,99.954,28.955001337453723,93.3,93.48
96,0.001,1.016729285940528,99.946,28.57214491441846,93.3,93.48
97,0.001,0.9622608617064543,99.968,28.990262128412724,93.27,93.48
98,0.001,0.9364338989835232,99.964,29.43139174580574,93.25,93.48
99,0.001,0.9856060378369875,99.956,29.27903587371111,93.27,93.48
100,0.001,0.8403825927525759,99.976,28.730450201779604,93.27,93.48
101,0.001,0.9417995614930987,99.952,29.0861802585423,93.39,93.48
102,0.001,0.9405504479072988,99.962,29.032882321625948,93.19,93.48
103,0.001,0.8768134671263397,99.968,29.179325010627508,93.28,93.48
104,0.001,0.7498632773640566,99.974,28.92676916345954,93.37,93.48
105,0.001,0.7974246948724613,99.974,28.9049572609365,93.33,93.48
106,0.001,0.6731269345618784,99.986,29.160899695008993,93.39,93.48
107,0.001,0.7789480414357968,99.958,29.026528611779213,93.44,93.48
108,0.001,0.7422705325298011,99.97,29.115613197907805,93.32,93.48
109,0.001,0.7909194780513644,99.972,29.11384714767337,93.36,93.48
110,0.001,0.6636542454361916,99.974,29.131169263273478,93.36,93.48
111,0.001,0.6456316545663867,99.982,29.32458209246397,93.29,93.48
112,0.001,0.5998451903578825,99.984,29.14278268441558,93.47,93.48
113,0.001,0.6132779726758599,99.98,28.99208629503846,93.52,93.52
114,0.001,0.598740535788238,99.978,28.83535697683692,93.43,93.52
115,0.001,0.5714829232310876,99.986,28.923937033861876,93.48,93.52
116,0.001,0.532588467001915,99.986,29.03137494251132,93.51,93.52
117,0.001,0.6742802681401372,99.976,28.87087659165263,93.45,93.52
118,0.001,0.5766617115586996,99.982,29.16743658296764,93.48,93.52
119,0.001,0.5417691901093349,99.982,29.039742935448885,93.41,93.52
120,0.001,0.5506293629296124,99.984,29.12221252731979,93.53,93.53
121,0.001,0.5054945573210716,99.99,28.88936728052795,93.33,93.53
