epoch,loss,lr,val_loss
0,31.26475741933187,0.001,13.26144439086914
1,11.016960370890299,0.001,9.068218899536133
2,8.043925272878012,0.001,7.173722158813477
3,6.659128807322184,0.001,6.308033680725098
4,5.9240743497212724,0.001,5.848048863220215
5,5.4339445831298825,0.001,5.5987353561401365
6,5.070913403320312,0.001,5.145256295776367
7,4.771643857574463,0.001,4.893586385345459
8,4.529973690287272,0.001,4.749565296936035
9,4.325281427001953,0.001,4.550219764709473
10,4.173665246582031,0.001,4.4750233741760255
11,3.9962535016377765,0.001,4.3689771751403805
12,3.89700370165507,0.001,4.369053176116943
13,3.776593886311849,0.001,4.263303456115723
14,3.648242594019572,0.001,4.1287611282348635
15,3.5781673233032225,0.001,4.189578258132935
16,3.49754099667867,0.001,4.057696292877197
17,3.405270193608602,0.001,4.008209498214722
18,3.337455662027995,0.001,3.9933490333557127
19,3.274741490809123,0.001,4.006594524765014
20,3.219128780110677,0.001,3.8816046615600586
21,3.143858599472046,0.001,3.855625317001343
22,3.116942986424764,0.001,3.8426720275878905
23,3.0507132776896158,0.001,3.8761816345214846
24,3.0097497140248617,0.001,3.7787961639404295
25,2.971904866917928,0.001,3.8618385917663574
26,2.927649796549479,0.001,3.7925647705078127
27,2.875797616704305,0.001,3.760802713394165
28,2.860636996332804,0.001,3.801387730407715
29,2.828907919184367,0.001,3.815199900817871
30,2.7845889628092446,0.001,3.706760502624512
31,2.763195980326335,0.001,3.7648110496520997
32,2.7164886779785156,0.001,3.6818398834228514
33,2.699076651128133,0.001,3.720871770095825
34,2.6733577392578125,0.001,3.7453317211151123
35,2.650359714635213,0.001,3.679194060897827
36,2.6429766993204753,0.001,3.704711967086792
37,2.5968963183085125,0.001,3.678884327697754
38,2.5663732222239175,0.001,3.63650750579834
39,2.5529186921437583,0.001,3.6768517513275145
40,2.527257060623169,0.001,3.6809335304260253
41,2.518905516433716,0.001,3.6852040157318116
42,2.49138159421285,0.001,3.7187298389434815
43,2.4868562423706053,0.001,3.7471778930664064
44,2.47072390276591,0.001,3.7118302505493164
45,2.446444154103597,0.001,3.606967755126953
46,2.413248379643758,0.001,3.7076543228149412
47,2.4011165236155194,0.001,3.641630694580078
48,2.4139190221150715,0.001,3.6505298561096193
49,2.366178456242879,0.001,3.6735025268554686
50,2.376729354985555,0.001,3.72592276802063
51,2.3464963781992596,0.001,3.642077060699463
52,2.325754221598307,0.001,3.6767927978515624
53,2.328800859451294,0.001,3.6372628982543946
54,2.306958661778768,0.001,3.6698941806793215
55,2.3104828952789305,0.001,3.668912173461914
56,2.297436746342977,0.001,3.7179579536437988
57,2.275822291692098,0.001,3.648696646118164
58,2.271368715794881,0.001,3.769442324447632
59,2.2405557384490966,0.001,3.6169398738861083
60,2.243344988377889,0.001,3.6916702438354494
61,2.2291812397003175,0.001,3.7210966453552246
62,2.2119395380655926,0.001,3.664624764251709
63,2.2113306566874185,0.001,3.647903179550171
64,2.1959745202382406,0.001,3.6784989559173584
65,2.191960741043091,0.001,3.6867672439575196
66,1.8220250444412232,0.0005,3.3978234550476074
67,1.7760697303771973,0.0005,3.423491121673584
68,1.7750275189081828,0.0005,3.4304546295166016
