epoch,loss,lr,val_loss
0,15.849666255950927,0.001,7.7573989990234375
1,7.100382148488363,0.001,6.372486181640625
2,5.9705124183654785,0.001,5.586465833282471
3,5.393729899342855,0.001,5.26242679901123
4,5.059238530476888,0.001,4.996838681030273
5,4.768329521942139,0.001,4.837197202682495
6,4.5758356152852375,0.001,4.752908169555664
7,4.402589476776123,0.001,4.522623603439331
8,4.267372941335043,0.001,4.534383430099488
9,4.153407340494792,0.001,4.399811553192139
10,4.059197750981649,0.001,4.2309398853302005
11,3.955520136642456,0.001,4.280416590499878
12,3.8674184467315675,0.001,4.091704103469849
13,3.7763592564900716,0.001,4.174577645874024
14,3.723074496078491,0.001,4.143075419998169
15,3.6785334763844806,0.001,4.1416627811431885
16,3.59022460975647,0.001,4.03853362197876
17,3.5516655989329022,0.001,3.9793998035430906
18,3.486244727071126,0.001,3.9790946784973142
19,3.4568040775299074,0.001,3.898035139465332
20,3.4115764551798504,0.001,3.999103791427612
21,3.360072908528646,0.001,3.92152218208313
22,3.32550100924174,0.001,3.8771533096313475
23,3.2826242173512776,0.001,3.861081290435791
24,3.259431988143921,0.001,3.9160293056488036
25,3.222122086207072,0.001,3.896042560195923
26,3.1941600641886394,0.001,3.7747014499664306
27,3.1697366663614908,0.001,3.877698787307739
28,3.1360915498097737,0.001,3.7817154136657716
29,3.092308411661784,0.001,3.8522999862670897
30,3.7037400128682454,0.001,4.6507383193969725
31,3.3489469557444256,0.001,3.800021280670166
32,3.128833935546875,0.001,3.8780891529083252
33,3.7073974773406984,0.001,3.8842722019195555
34,5.879656997934977,0.001,4.474834077835083
35,3.665546532313029,0.001,4.025088426971435
36,3.3082653436024985,0.001,3.9567734672546386
37,3.1845101323445637,0.001,3.857909777069092
38,3.718626222101847,0.001,3.86823062210083
39,3.160709512710571,0.001,3.775767431259155
40,3.6789592960357664,0.001,4.118342693328858
41,3.213908464940389,0.001,3.8810316562652587
42,4.24268799273173,0.001,4.091763513183594
43,3.247718483098348,0.001,3.8970252143859865
44,3.0987835567474367,0.001,3.853750353240967
45,3.030562305577596,0.001,3.83361916885376
46,3.0094004390716553,0.001,3.7822303730010987
47,2.4475986408233643,0.0005,3.2382653575897216
48,2.396136059061686,0.0005,3.258708023452759
49,2.384871453221639,0.0005,3.2751110382080078
50,2.3790852615356446,0.0005,3.280715180206299
51,2.368131734339396,0.0005,3.2579866031646727
52,2.3495032108306884,0.0005,3.2781637870788574
53,2.339973007329305,0.0005,3.2822879318237304
54,2.3174321009318035,0.0005,3.2565645053863523
55,2.3028257722218832,0.0005,3.252541689300537
56,3.293782400894165,0.0005,4.464984085083008
57,3.069049146525065,0.0005,3.642092088317871
58,2.656830823389689,0.0005,3.519536957550049
59,2.527794328435262,0.0005,3.449754180908203
60,2.461795006942749,0.0005,3.4175887001037597
61,2.4103808673858644,0.0005,3.4074518913269043
62,2.378751355616252,0.0005,3.344330531311035
63,2.3453383078257244,0.0005,3.3820405349731444
64,2.323324311319987,0.0005,3.3326170234680177
65,2.3024335520426433,0.0005,3.3461241149902343
66,2.2793259545644124,0.0005,3.3280325954437258
67,2.2577992482503255,0.0005,3.316668407821655
68,2.0151635231018066,0.00025,3.1200578506469725
69,1.9950082523345947,0.00025,3.1197822124481203
70,1.9902362891515095,0.00025,3.113900495147705
71,1.9857395146687826,0.00025,3.1335090744018554
72,1.9781639549255372,0.00025,3.136544689178467
73,1.9676563817977906,0.00025,3.125942473602295
74,1.9624776797612509,0.00025,3.130947643661499
75,1.9543005551020305,0.00025,3.134083013534546
76,1.9481733099619547,0.00025,3.119448736953735
77,1.938281333986918,0.00025,3.1246512840270997
78,1.929072525024414,0.00025,3.1383064487457277
79,1.9208392326990764,0.00025,3.1229494361877443
80,1.9136250523885092,0.00025,3.123169938659668
81,1.9072313618977865,0.00025,3.1232291206359863
82,1.902640816815694,0.00025,3.124928623580933
83,1.8940113698323569,0.00025,3.1141349464416503
84,1.8868467466990153,0.00025,3.1165887176513674
85,1.8802597728093464,0.00025,3.1143543853759765
86,1.8760886076609293,0.00025,3.129059348678589
87,1.8652312377929687,0.00025,3.12054001083374
88,1.8611172401428222,0.00025,3.1424576461791993
89,1.8564884020487467,0.00025,3.116564720916748
90,1.8504552714029947,0.00025,3.121987560272217
91,1.7364475562413533,0.000125,3.0487295288085936
92,1.7283421826044718,0.000125,3.045773419570923
93,1.7259208112716675,0.000125,3.0499309318542482
94,1.7238015487035117,0.000125,3.0603468032836916
95,1.7226130339940389,0.000125,3.057237307739258
96,1.7178792919794719,0.000125,3.059626580810547
97,1.7152397984822592,0.000125,3.0576951992034913
98,1.7130264442443848,0.000125,3.063544835281372
99,1.7101710848490397,0.000125,3.064078744506836
100,1.7086462249120076,0.000125,3.0722978771209717
101,1.704898212178548,0.000125,3.069209244155884
102,1.7020910147984822,0.000125,3.066670432281494
103,1.697674152946472,0.000125,3.069063705444336
104,1.695881508954366,0.000125,3.0706164863586425
105,1.6921348134994507,0.000125,3.0681773704528807
106,1.690726149559021,0.000125,3.0730911499023437
107,1.6869314842859904,0.000125,3.0787844722747804
108,1.6844159609476725,0.000125,3.076380447769165
109,1.681621327463786,0.000125,3.0835321453094484
110,1.6793921895980835,0.000125,3.078686582183838
111,1.6769856317520142,0.000125,3.0773945083618166
112,1.6735794441223144,0.000125,3.081295986175537
113,1.6202574289957683,6.25e-05,3.04844681892395
114,1.616306982421875,6.25e-05,3.048327235412598
115,1.6150935061136882,6.25e-05,3.0488107612609863
116,1.6143840472539266,6.25e-05,3.0531535331726074
117,1.6131801950454712,6.25e-05,3.0543319480895996
118,1.6123339709599813,6.25e-05,3.057333940124512
119,1.610378307533264,6.25e-05,3.0569532676696776
120,1.6090785456339518,6.25e-05,3.059941843795776
121,1.608344725863139,6.25e-05,3.061027095031738
122,1.6064951634089153,6.25e-05,3.058696083450317
123,1.6052800928751627,6.25e-05,3.0610574989318846
124,1.6035557210922242,6.25e-05,3.062825535964966
125,1.603031367556254,6.25e-05,3.0602434131622314
126,1.6008705541610717,6.25e-05,3.0691066959381104
127,1.5999655577977498,6.25e-05,3.07120129776001
128,1.5988690500895182,6.25e-05,3.064993558883667
129,1.597545193227132,6.25e-05,3.06297106590271
130,1.5961366757074993,6.25e-05,3.0679552711486817
131,1.5953100248336791,6.25e-05,3.0678562156677245
132,1.593900761349996,6.25e-05,3.068031494140625
133,1.5669083363215128,3.125e-05,3.053847214126587
134,1.5645044489542643,3.125e-05,3.0561085590362547
135,1.5639128274917602,3.125e-05,3.0586587757110597
136,1.5633937009175618,3.125e-05,3.055911831283569
137,1.5627631322860718,3.125e-05,3.05675385055542
138,1.5622179286321005,3.125e-05,3.0577565937042235
