epoch,loss,lr,val_loss
0,19.384959131368003,0.001,8.49961594696045
1,7.173814297231038,0.001,5.970487010192871
2,5.68341428120931,0.001,5.286875490570068
3,5.012302313232422,0.001,4.871000721740723
4,4.641968286132813,0.001,4.599161895370483
5,4.364342782592773,0.001,4.420674728393554
6,4.170598511632283,0.001,4.296546879959107
7,3.9999734319051106,0.001,4.152063615417481
8,3.870607648595174,0.001,4.1635372291564945
9,3.762105387242635,0.001,4.06402832069397
10,3.658970849990845,0.001,3.945932847595215
11,3.539012730407715,0.001,3.781758552932739
12,3.4797971286773683,0.001,3.7785728988647462
13,3.3954919474283853,0.001,3.811582260131836
14,3.336942594019572,0.001,3.7933727519989016
15,3.267673278172811,0.001,3.634125972747803
16,3.209716659037272,0.001,3.632881140136719
17,3.1570841222127277,0.001,3.6748554473876953
18,3.111728350830078,0.001,3.5394198238372803
19,3.0520874518076577,0.001,3.6018047897338867
20,3.0166572277069093,0.001,3.5704880447387697
21,2.981152742385864,0.001,3.5154276905059816
22,2.920794053141276,0.001,3.4849321983337402
23,2.9080580964406333,0.001,3.495368541717529
24,2.854354915746053,0.001,3.4540218452453613
25,2.8270779656728107,0.001,3.423789595794678
26,2.8053408410390217,0.001,3.4324432754516603
27,2.758054958089193,0.001,3.4015485054016112
28,2.7287022106170653,0.001,3.4222702068328856
29,2.7149710693359377,0.001,3.4273657413482668
30,2.689842560195923,0.001,3.387042416381836
31,2.660501469039917,0.001,3.391886534881592
32,2.631213070551554,0.001,3.3635555698394777
33,2.604028826268514,0.001,3.3667368576049803
34,2.5902218082427977,0.001,3.3511419761657715
35,2.561540911483765,0.001,3.3331137092590333
36,2.5598890387217206,0.001,3.3563510887145998
37,2.527264717102051,0.001,3.362231423187256
38,2.5058370118459066,0.001,3.3389800601959227
39,2.491035850652059,0.001,3.310751907348633
40,2.4668602972666425,0.001,3.3030222541809082
41,2.456021477508545,0.001,3.392919803237915
42,2.4487851079305014,0.001,3.291434234237671
43,2.416678674443563,0.001,3.3289095485687255
44,2.409350591913859,0.001,3.328581398391724
45,2.3873714862823485,0.001,3.323669389343262
46,2.388483428319295,0.001,3.2788134643554687
47,2.3501696446736653,0.001,3.2970589935302734
48,2.3477432401021323,0.001,3.272309125518799
49,2.3340072668711342,0.001,3.2951444877624514
50,2.320216947046916,0.001,3.3355083766937255
51,2.3164497937520343,0.001,3.3190372283935545
52,2.302205114110311,0.001,3.2852672348022463
53,2.293990524673462,0.001,3.2974370544433595
54,2.264109147898356,0.001,3.289739529418945
55,2.261820650736491,0.001,3.286307178878784
56,2.2423221327463785,0.001,3.283979463195801
57,2.230247719446818,0.001,3.2597382156372072
58,2.239252982966105,0.001,3.313811675643921
59,2.230494853210449,0.001,3.302969895172119
60,2.209584044265747,0.001,3.280438820648193
61,2.1976688852945965,0.001,3.2734278785705566
62,2.191610199101766,0.001,3.3533503494262695
63,2.1835217131296796,0.001,3.2679393257141114
64,2.1785127730051674,0.001,3.282379260253906
65,2.1601578815460205,0.001,3.23293865814209
66,2.149830667622884,0.001,3.318980849456787
67,2.1384987242380777,0.001,3.3366325744628904
68,2.144823743693034,0.001,3.2654029399871827
69,2.1300060260772704,0.001,3.3080175899505617
70,2.1147511891682944,0.001,3.274392611694336
71,2.1244622982025145,0.001,3.260015147399902
72,2.1047127349853514,0.001,3.2685808654785156
73,2.106975262324015,0.001,3.2360651496887205
74,2.0951040243784584,0.001,3.297954027557373
75,2.0869971321105956,0.001,3.318542017364502
76,2.0737147247314454,0.001,3.2920093669891357
77,2.075482661565145,0.001,3.264817867279053
78,2.0624356210072836,0.001,3.266712218475342
79,2.0594292017618816,0.001,3.292769205093384
80,2.048882461166382,0.001,3.289003759765625
81,2.0442494899749755,0.001,3.276387574768066
82,2.041803197606405,0.001,3.2645157485961915
83,2.027381473668416,0.001,3.3038813190460203
84,2.0343988467534384,0.001,3.3169989444732666
85,2.022902696609497,0.001,3.271014389419556
86,1.6538926799138387,0.0005,2.9748468910217287
87,1.6193458015441895,0.0005,2.9895370388031006
88,1.6226826231002807,0.0005,3.0215171279907227
89,1.622372592417399,0.0005,3.031147131347656
90,1.623193101501465,0.0005,3.037028503417969
91,1.618721861712138,0.0005,3.0491233100891115
92,1.6160073077519734,0.0005,3.055293759918213
93,1.6145594109217325,0.0005,3.045256549835205
94,1.6097315312067668,0.0005,3.0627224311828614
95,1.60367288869222,0.0005,3.0788388092041017
96,1.6024568468729654,0.0005,3.0683376331329346
97,1.5962791578292848,0.0005,3.079146279525757
98,1.592569014676412,0.0005,3.0735426651000974
99,1.5868726825078328,0.0005,3.084650863647461
100,1.5829474884033203,0.0005,3.083467557144165
101,1.5801511916478475,0.0005,3.0996473529815676
102,1.5788219612757366,0.0005,3.0937040580749513
103,1.5737445184707641,0.0005,3.0857612724304198
104,1.5663932743708293,0.0005,3.0880108085632325
105,1.5656336702982585,0.0005,3.0882805168151855
106,1.563433128674825,0.0005,3.1034968208312987
107,1.42327845993042,0.00025,2.9968227741241455
108,1.411443396059672,0.00025,3.0068370807647704
109,1.41115864238739,0.00025,3.020817073440552
110,1.4103990151087442,0.00025,3.0208075443267823
111,1.4094975305557251,0.00025,3.0261143993377684
112,1.4064807019551595,0.00025,3.027867907714844
113,1.4051479833602905,0.00025,3.0329960559844973
114,1.4036032002131145,0.00025,3.0476138679504396
115,1.401238707033793,0.00025,3.045324046707153
116,1.39802994556427,0.00025,3.042693285369873
117,1.39647104288737,0.00025,3.0447763504028322
118,1.3948828840255738,0.00025,3.048861515045166
119,1.3929254498799641,0.00025,3.0472615116119384
120,1.3909459401448567,0.00025,3.0493617088317873
121,1.3881369746526082,0.00025,3.0633578762054445
122,1.3866687162399292,0.00025,3.0580298324584962
123,1.3839177523295085,0.00025,3.061557839202881
124,1.3827976889928182,0.00025,3.0671847595214845
125,1.3792949321111043,0.00025,3.064053885269165
126,1.3785596765518189,0.00025,3.0702355979919433
127,1.3187678629557291,0.000125,3.033811897277832
128,1.3136320890426636,0.000125,3.0374358432769775
129,1.3131310508092244,0.000125,3.040380931091309
130,1.3124835246404012,0.000125,3.0451775405883788
131,1.3115914535522462,0.000125,3.0452224327087403
132,1.3107710303624471,0.000125,3.045792572784424
133,1.3097699272791545,0.000125,3.0525067947387696
134,1.3086604983647665,0.000125,3.0532968425750733
135,1.3072944768269856,0.000125,3.055519348526001
136,1.3063459515253704,0.000125,3.0546034999847413
137,1.3052383674621582,0.000125,3.0613464794158936
138,1.3040968554178873,0.000125,3.063722088623047
139,1.3028588895161946,0.000125,3.0614648498535155
140,1.3016853277206422,0.000125,3.064541709136963
141,1.300883305867513,0.000125,3.065736499786377
142,1.3001754620234172,0.000125,3.0707234588623047
143,1.2985224559148152,0.000125,3.0648803092956545
144,1.2977750800450643,0.000125,3.0696155303955077
145,1.2969237125396729,0.000125,3.071475747680664
146,1.2957564631779988,0.000125,3.0755923412322996
147,1.2672789286931356,6.25e-05,3.058229747772217
148,1.2652959058761597,6.25e-05,3.059283118438721
149,1.2645843006134032,6.25e-05,3.062687398147583
150,1.2641805587132773,6.25e-05,3.0660173366546633
151,1.263956650797526,6.25e-05,3.0666907035827635
152,1.2633403891245525,6.25e-05,3.0642015281677244
153,1.2627503741582236,6.25e-05,3.0700574394226074
154,1.2623039991378784,6.25e-05,3.0703373542785646
155,1.2617130137125652,6.25e-05,3.0708708923339842
