epoch,loss,lr,val_loss
0,53.93419651489258,0.001,53.05355021362305
1,52.92710646362305,0.001,53.051097198486325
2,50.471648307291666,0.001,46.2907119140625
3,43.94048135172526,0.001,40.388310900878906
4,38.489705861409504,0.001,37.12774876708984
5,34.53131716308594,0.001,31.827098165893556
6,30.61288966064453,0.001,29.547477365112304
7,28.902102986653645,0.001,28.407140087890625
8,27.750805833943684,0.001,27.23685738220215
9,26.67560280049642,0.001,25.85570043334961
10,24.572427501424155,0.001,23.895872076416016
11,23.36756941019694,0.001,23.025583758544922
12,22.66455788269043,0.001,22.5015833984375
13,22.137285897827148,0.001,22.229561962890624
14,21.693768388875327,0.001,21.66858804626465
15,21.293289326985676,0.001,21.31616756591797
16,20.754640959676106,0.001,20.28281463623047
17,19.749870466105143,0.001,19.275410668945312
18,18.854077373250327,0.001,18.529715551757814
19,18.114951865641277,0.001,17.917840287780763
20,17.476186783854168,0.001,17.351012448120116
21,16.986858667500815,0.001,16.932203343200683
22,16.55988279876709,0.001,16.538159335327148
23,16.184615981038412,0.001,16.365852331542968
24,15.877464599609375,0.001,15.971283865356446
25,15.600417232767741,0.001,15.7287701461792
26,15.326383329772948,0.001,15.537316381835938
27,15.102508400980632,0.001,15.509135427856446
28,14.89172774810791,0.001,15.215428936767578
29,14.685620964050292,0.001,15.123093197631835
30,14.515071712239584,0.001,14.887462420654296
31,14.343228377278646,0.001,14.801495437622071
32,14.173676988220215,0.001,14.662785499572754
33,14.028940657552083,0.001,14.576035900878907
34,13.881454288228353,0.001,14.417049359130859
35,13.749797145589193,0.001,14.331232086181641
36,13.616419820149739,0.001,14.189432241821288
37,13.477624405924479,0.001,14.081135437011719
38,13.285387239583333,0.001,13.812707373046875
39,13.050641620381674,0.001,13.565649655151367
40,12.79751936899821,0.001,13.329528242492676
41,12.54052724863688,0.001,13.029121807861328
42,12.289124344889323,0.001,12.790268138122558
43,12.054041976420084,0.001,12.568392680358887
44,11.83543218536377,0.001,12.413212742614746
45,11.631524811299641,0.001,12.19384437866211
46,11.42542599843343,0.001,12.103238493347169
47,11.239386153157552,0.001,11.857411506652833
48,11.052017040506998,0.001,11.671380700683594
49,10.871947743733724,0.001,11.517069898986817
50,10.684456075541178,0.001,11.274296043395996
51,10.49960516611735,0.001,11.198993273925781
52,10.313910124206544,0.001,10.946116033935548
53,10.145450976053874,0.001,10.803006658935546
54,9.982590075683595,0.001,10.68512978515625
55,9.831050101216634,0.001,10.5417291015625
56,9.692705174763997,0.001,10.475281579589844
57,9.571948786926269,0.001,10.354225498962402
58,9.436974867248535,0.001,10.224422720336914
59,9.334543635559083,0.001,10.192685357666015
60,9.213578260803223,0.001,10.048159799194336
61,9.109472108459473,0.001,9.93597504119873
62,9.003415362040203,0.001,9.874532625579834
63,8.90601092936198,0.001,9.811759405517579
64,8.796176950073242,0.001,9.723982731628418
65,8.696343689727783,0.001,9.607961396026612
66,8.592097864023845,0.001,9.54906597290039
67,8.495494605763753,0.001,9.40439264831543
68,8.393813385518392,0.001,9.361783767700196
69,8.31426490834554,0.001,9.273425093078613
70,8.223361391703287,0.001,9.203994666290283
71,8.14614083480835,0.001,9.100632296752929
72,8.053573553975424,0.001,9.05150905227661
73,7.979143768819173,0.001,9.012975
74,7.894200899251302,0.001,8.922588975524903
75,7.81493884379069,0.001,8.891948178100586
76,7.7269315378824865,0.001,8.752937096405029
77,7.638543373362223,0.001,8.67130262451172
78,7.552396550750732,0.001,8.602722229003906
79,7.466163718414307,0.001,8.52639497680664
80,7.375984955851237,0.001,8.422083206176758
81,7.27249712600708,0.001,8.398431481933594
82,7.204957530721028,0.001,8.265987309265137
83,7.120431790924072,0.001,8.197596604919434
84,7.051861414845784,0.001,8.101069734191894
85,6.963173521931966,0.001,8.0698677734375
86,6.896774156443278,0.001,7.997681340789795
87,6.8219810986836755,0.001,7.9627419906616215
88,6.748401404062907,0.001,7.866679333496093
89,6.690744882202148,0.001,7.827749087524414
90,6.626057977549235,0.001,7.815353312683105
91,6.566496538035075,0.001,7.7391783203125
92,6.511837124888102,0.001,7.710136749267578
93,6.447037289174398,0.001,7.6284417694091795
94,6.391358133951823,0.001,7.607591822052002
95,6.337901030222575,0.001,7.528457131958008
96,6.269076920318604,0.001,7.522760260009766
97,6.211321819051107,0.001,7.3899133590698245
98,6.153762301381429,0.001,7.385426306915283
99,6.0788377703348795,0.001,7.278581379699707
100,6.0259339772542315,0.001,7.243492225646973
101,5.963402280934652,0.001,7.177928526306152
102,5.91749430770874,0.001,7.098849259185791
103,5.855577396901449,0.001,7.089708782958985
104,5.797347592926025,0.001,7.0176978622436526
105,5.7494049049377445,0.001,7.028807752990723
106,5.695609710693359,0.001,6.941797599792481
107,5.656554994455973,0.001,6.888672808837891
108,5.597664455413819,0.001,6.839809342193604
109,5.554028028361002,0.001,6.8146823944091794
110,5.508129024505616,0.001,6.784520579528809
111,5.468279044596354,0.001,6.778511293029785
112,5.426864396921793,0.001,6.6971892044067385
113,5.381630478668213,0.001,6.707602203369141
114,5.3536888725280765,0.001,6.597936897277832
115,5.303762768300374,0.001,6.609232626342774
116,5.264850930023194,0.001,6.564477490997314
117,5.233532268015543,0.001,6.536218054199218
118,5.193853400675455,0.001,6.502483203887939
119,5.157703013102213,0.001,6.4792934463500975
120,5.118032699584961,0.001,6.422127686309814
121,5.094952357228597,0.001,6.436458399963379
122,5.051829186757406,0.001,6.397945752716065
123,5.025161762491862,0.001,6.353617555236816
124,4.991343253835042,0.001,6.318997268676758
125,4.956594108581543,0.001,6.3460848495483395
126,4.925645448557535,0.001,6.307951821899414
127,4.903322534179687,0.001,6.3002697998046875
128,4.8760734530131025,0.001,6.191968640899658
129,4.841958623250325,0.001,6.228874811553955
130,4.8110506680806475,0.001,6.249568391418457
131,4.781809985097249,0.001,6.218310304260254
132,4.758351770273844,0.001,6.177508436584473
133,4.734733098093669,0.001,6.174616885375976
134,4.702477006276449,0.001,6.1563380897521975
135,4.6842952168782555,0.001,6.06530260925293
136,4.657789797973633,0.001,6.084624122619629
137,4.638945378875732,0.001,6.0750799606323245
