epoch,loss,lr,val_loss
0,49.24592236124675,0.001,41.21026470336914
1,35.96218882242839,0.001,31.283606024169924
2,29.527451497395834,0.001,28.144388677978515
3,27.24455058695475,0.001,26.432226864624024
4,25.721306580607095,0.001,24.999247729492186
5,23.840036439005534,0.001,23.027430377197266
6,22.24183193868001,0.001,21.9469717376709
7,21.423185864257814,0.001,21.17821050415039
8,20.64179094136556,0.001,20.220269610595704
9,19.782649002075196,0.001,19.498593432617188
10,18.962856004842124,0.001,18.69172082519531
11,18.286531602986653,0.001,18.171701483154298
12,17.7805130666097,0.001,17.788153591918945
13,17.340995002237957,0.001,17.338289590454103
14,16.968352028401693,0.001,17.180958992004395
15,16.67483508911133,0.001,16.906604229736327
16,16.396915990193683,0.001,16.69757771911621
17,16.160469756062824,0.001,16.635174255371094
18,15.939826908874512,0.001,16.46566077270508
19,15.738880554199218,0.001,16.30919187927246
20,15.5608445119222,0.001,16.183237774658203
21,15.304977481587727,0.001,16.05564849243164
22,15.0527742090861,0.001,15.762953219604492
23,14.810447297668457,0.001,15.46546298828125
24,14.549814172871908,0.001,15.38707431640625
25,14.271218255106609,0.001,15.009415536499024
26,13.994285546875,0.001,14.814157458496094
27,13.746893768310548,0.001,14.679764428710937
28,13.525081780497233,0.001,14.422174433898926
29,13.355800116475423,0.001,14.332467301940918
30,13.173205258687338,0.001,14.231999362182616
31,13.03337012532552,0.001,14.175967343139648
32,12.906354502360026,0.001,14.089705392456054
33,12.76346123606364,0.001,14.075253773498535
34,12.63962593129476,0.001,13.95172636566162
35,12.529383786519368,0.001,13.808809698486328
36,12.393684460449219,0.001,13.66766852722168
37,12.216023127746581,0.001,13.559152290344239
38,12.035817057800292,0.001,13.35868035736084
39,11.865895858256023,0.001,13.183903077697753
40,11.72125045928955,0.001,13.191678511047364
41,11.575130967203776,0.001,13.012667094421387
42,11.451057572428386,0.001,12.95024313659668
43,11.290838106791178,0.001,12.755870460510254
44,11.134445067850749,0.001,12.680540242004394
45,10.997757474263508,0.001,12.553255331420898
46,10.86836680094401,0.001,12.496237335205079
47,10.74965787150065,0.001,12.370501889038087
48,10.646705494689941,0.001,12.27512943725586
49,10.521916520690917,0.001,12.225632929992676
50,10.376567641194661,0.001,11.963709526062011
51,10.21917242380778,0.001,11.782053239440918
52,10.066002107747396,0.001,11.646177874755859
53,9.903155444844565,0.001,11.499893551635742
54,9.750113698323569,0.001,11.319873068237305
55,9.593970983886718,0.001,11.191863121032714
56,9.45306797688802,0.001,11.069418077087402
57,9.330239890034994,0.001,11.08525281829834
58,9.197780766805012,0.001,10.850864505004882
59,9.075010892740885,0.001,10.809288302612305
60,8.960182500712078,0.001,10.708294664001464
61,8.850581202697754,0.001,10.635896406555176
62,8.760982586161296,0.001,10.549400489044189
63,8.641553635152182,0.001,10.506087567138671
64,8.55287989654541,0.001,10.425553939819336
65,8.457034213765462,0.001,10.324017509460448
66,8.375347334798176,0.001,10.291095085144043
67,8.291819176737468,0.001,10.260361059570313
68,8.222180655415853,0.001,10.170469046020507
69,8.13698657989502,0.001,10.111559489440918
70,8.06591495920817,0.001,10.138227866363525
71,7.9948157168070475,0.001,10.06066746673584
72,7.925188069152832,0.001,9.95649649810791
73,7.8571566986083985,0.001,9.967395304107667
74,7.778646679433187,0.001,9.93205816345215
75,7.7070186205546065,0.001,9.840774996948243
76,7.621356750233968,0.001,9.753109888458251
77,7.555691455586751,0.001,9.703551731872558
78,7.471620960744222,0.001,9.666696714019775
79,7.400262996673584,0.001,9.587131065368652
80,7.326467207336425,0.001,9.542391903686523
81,7.2782033271789555,0.001,9.486408990478516
82,7.205182125091553,0.001,9.410327099609376
83,7.129234710184733,0.001,9.398134936523437
84,7.06985708694458,0.001,9.31585778503418
85,6.998403713226319,0.001,9.334621349334716
86,6.9369736035664875,0.001,9.207617026519776
87,6.870972447458903,0.001,9.151988464355469
88,6.808577852121989,0.001,9.083450092315674
89,6.742717467244466,0.001,9.075755081176759
90,6.683039635467529,0.001,8.969494092559815
91,6.619353069814046,0.001,8.949932789611816
92,6.552928707631429,0.001,8.904225032806396
93,6.502239863840739,0.001,8.917840251922607
94,6.435021938069662,0.001,8.788923609924316
95,6.3916987129211424,0.001,8.835769702148438
96,6.339550895182292,0.001,8.760887156677246
97,6.277398708089192,0.001,8.652902477264405
98,6.229570976003011,0.001,8.717742443847657
99,6.177875118001302,0.001,8.681677640533447
100,6.134105884043375,0.001,8.544309980010986
101,6.089707383982341,0.001,8.589388468933105
102,6.043631678009033,0.001,8.570935988616943
103,5.996689193725586,0.001,8.51698670578003
104,5.945999036661783,0.001,8.484205461120606
105,5.899116776529948,0.001,8.50803703918457
106,5.887376476287842,0.001,8.449425393676758
107,5.827139531707764,0.001,8.488836198425293
108,5.793759357961019,0.001,8.418311642456056
109,5.75472892964681,0.001,8.39231079711914
110,5.718740684254964,0.001,8.366091754150391
111,5.672296436309814,0.001,8.43010874633789
112,5.6551379964192705,0.001,8.316290483856202
113,5.6153006235758465,0.001,8.385573139190674
114,5.574406541951498,0.001,8.285959966278076
115,5.535942443847656,0.001,8.350682400512696
116,5.523282134755452,0.001,8.308142588806152
117,5.4845100606282555,0.001,8.284126848602295
118,5.4509075813293455,0.001,8.28061561126709
119,5.412357937367757,0.001,8.312666188049317
120,5.382133334604899,0.001,8.264926329040527
121,5.3582739125569665,0.001,8.196079767608643
122,5.335931418863932,0.001,8.248654193115234
123,5.306287363433838,0.001,8.174893783569336
124,5.272365487925212,0.001,8.24847684020996
125,5.253877950795491,0.001,8.192260652160645
126,5.211074493916829,0.001,8.204224006652833
127,5.191696729024251,0.001,8.21064554901123
128,5.168581635030111,0.001,8.173347006988525
129,5.1353314526875815,0.001,8.147280674743651
130,5.1189975191752115,0.001,8.121873455810547
131,5.09503929570516,0.001,8.1485186378479
132,5.06908826675415,0.001,8.102163282775878
133,5.038031973012289,0.001,8.152268814086915
134,5.010935495249431,0.001,8.102040038299561
135,4.990337946828206,0.001,8.147249067687989
136,4.969309320831298,0.001,8.084196704101563
137,4.941558174387614,0.001,8.112465383148193
138,4.930075564066569,0.001,8.10444642791748
139,4.911803820800781,0.001,8.099039558410645
140,4.879615087890625,0.001,8.093538893127441
141,4.859335929616292,0.001,8.069697061920166
142,4.829853650665283,0.001,8.030499397277833
143,4.810926747639974,0.001,8.06240422668457
144,4.8026667475382485,0.001,8.112485263824462
145,4.782062494913737,0.001,8.033480964660644
146,4.754728153737386,0.001,8.05081614227295
147,4.74401353225708,0.001,8.0222888381958
148,4.717262851460775,0.001,8.068983181762695
149,4.6996000882466635,0.001,8.070414398193359
150,4.6943932675679525,0.001,8.042599073791504
151,4.655255096435547,0.001,8.065237989807128
152,4.663785475413005,0.001,8.002482916259765
153,4.626902919514974,0.001,8.042961585998535
154,4.6046995918273925,0.001,8.043963732147217
155,4.602607210795084,0.001,8.00819458694458
156,4.569895764923095,0.001,8.013759857177734
157,4.561176713562012,0.001,8.02230877532959
158,4.538602170562744,0.001,8.049550040435792
159,4.51976688563029,0.001,8.000087131500244
160,4.5102679138183595,0.001,8.005640882873536
161,4.496533297475179,0.001,8.032705327606202
162,4.474198652903239,0.001,7.998021143341065
163,4.45483862508138,0.001,8.000643221282958
164,4.456285283915202,0.001,8.01745388031006
165,4.4331100596110025,0.001,7.988410316467285
166,4.409916207122802,0.001,7.977901809692383
167,4.393696047210693,0.001,8.003325671386719
168,4.379745289357503,0.001,7.995496775817871
169,4.362511482747395,0.001,7.967642347717285
170,4.344506771850586,0.001,7.978131465148926
171,4.341204358673096,0.001,7.968399199676513
172,4.32357863184611,0.001,7.9641142837524415
173,4.306386535644531,0.001,7.974325064086914
174,4.290284546407063,0.001,7.977288562774659
175,4.28206642036438,0.001,7.964340809631348
176,4.258972718048096,0.001,7.96236130065918
177,4.253859940210978,0.001,7.985374337005616
178,4.237765291213989,0.001,7.981218640136719
179,4.217498027547201,0.001,8.00124259185791
180,4.208095672353108,0.001,7.983257183074951
181,4.192094353739421,0.001,7.98953530960083
182,4.18373963394165,0.001,7.953740382385254
183,4.16559401957194,0.001,7.983582228088379
184,4.1579924584706625,0.001,7.960164347076416
185,4.14179833908081,0.001,7.998935394287109
186,4.141941108576456,0.001,7.938280646514893
187,4.121650132497152,0.001,7.976301103210449
188,4.104112166849772,0.001,7.984467648315429
189,4.094755000559489,0.001,7.990211071777344
190,4.069662324523926,0.001,7.94531522064209
191,4.074059177652995,0.001,7.994683670043945
192,4.056277733612061,0.001,8.025871684265137
193,4.038814375050863,0.001,7.949342666625976
194,4.0268056742350264,0.001,7.939986128234863
195,4.026513575490315,0.001,7.969334371948242
