epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.001,710.1910337209702,32.3,168.86503088474274,39.24,39.24
1,0.001,540.6026263237,48.93,121.9621673822403,55.47,55.47
2,0.001,439.6183279156685,59.232,104.18099123239517,62.6,62.6
3,0.001,374.69669765233994,65.568,91.44675403833389,67.28,67.28
4,0.001,327.28042232990265,70.18,98.51148825883865,66.66,67.28
5,0.001,290.46935522556305,73.646,74.90868699550629,73.92,73.92
6,0.001,260.9872359931469,76.626,74.59810811281204,74.96,74.96
7,0.001,240.8476755619049,78.496,73.55379882454872,75.14,75.14
8,0.001,222.0650364458561,80.206,67.83212777972221,76.74,76.74
9,0.001,205.68945145606995,81.712,60.180920481681824,79.99,79.99
10,0.001,192.64124935865402,82.788,62.21209359169006,79.32,79.99
11,0.001,182.08759227395058,83.708,56.19720432162285,81.07,81.07
12,0.001,174.1940095424652,84.53,58.24800428748131,80.5,81.07
13,0.001,164.2125754058361,85.436,57.04899901151657,81.33,81.33
14,0.001,154.90105871856213,86.21,52.52178880572319,82.82,82.82
15,0.001,144.98657259345055,87.076,57.465355932712555,81.32,82.82
16,0.001,141.26259541511536,87.502,48.821704387664795,83.89,83.89
17,0.001,134.24821303784847,88.258,44.60916006565094,84.88,84.88
18,0.001,125.91219407320023,88.79,49.08257533609867,83.96,84.88
19,0.001,121.93000289797783,89.09,44.996941447257996,85.51,85.51
20,0.001,117.54612489044666,89.49,49.08486843109131,84.82,85.51
21,0.001,111.4952023178339,90.088,52.221449345350266,83.7,85.51
22,0.001,106.68064741045237,90.5,41.295683056116104,86.72,86.72
23,0.001,102.69200821220875,90.846,44.96014294028282,85.55,86.72
24,0.001,99.96903731673956,91.114,45.334772914648056,85.6,86.72
25,0.001,94.76277736574411,91.566,49.320249423384666,84.54,86.72
26,0.001,92.50439008325338,91.806,42.82243654131889,86.63,86.72
27,0.001,88.41104067862034,92.062,43.418316066265106,86.48,86.72
28,0.001,84.80331456661224,92.376,40.336056888103485,87.39,87.39
29,0.001,82.98186101019382,92.666,51.084663927555084,84.74,87.39
30,0.001,77.22371030598879,93.012,42.229140758514404,86.99,87.39
31,0.001,74.11270608752966,93.414,48.08459734916687,85.83,87.39
32,0.001,73.23916674405336,93.504,42.869940638542175,86.96,87.39
33,0.001,67.85476981475949,94.002,41.0902798473835,87.79,87.79
34,0.001,67.4648586884141,93.794,44.124466836452484,86.98,87.79
35,0.001,65.35531118512154,94.15,40.963065341115,87.83,87.83
36,0.001,62.30096213147044,94.354,46.68819271028042,86.57,87.83
37,0.001,61.68178167939186,94.446,45.51463797688484,87.11,87.83
38,0.001,58.307761408388615,94.832,43.75694754719734,87.24,87.83
39,0.001,55.35294837504625,95.054,41.23414209485054,88.24,88.24
40,0.001,53.98714216053486,95.146,43.15548166632652,87.97,88.24
41,0.001,51.93770279735327,95.328,44.111436158418655,87.74,88.24
42,0.001,50.761386727914214,95.412,43.381152391433716,88.1,88.24
43,0.001,48.70751706883311,95.556,43.38457661867142,88.1,88.24
44,0.001,46.59991171956062,95.778,42.73944561928511,87.89,88.24
45,0.001,44.95446050167084,95.924,44.4809435531497,87.72,88.24
46,0.001,43.04703053459525,96.12,45.991436541080475,87.7,88.24
47,0.001,42.530124735087156,96.126,42.173279121518135,88.64,88.64
48,0.001,42.23055561259389,96.152,44.92773428559303,87.74,88.64
49,0.001,39.50546911545098,96.414,43.89380832016468,88.43,88.64
50,0.001,37.03110582381487,96.698,43.77879910171032,88.45,88.64
51,0.001,36.115828454494476,96.812,50.08610448241234,87.24,88.64
52,0.001,37.054205583408475,96.632,45.280253782868385,87.97,88.64
53,0.001,34.77273540943861,96.904,48.80323475599289,87.31,88.64
54,0.001,33.28697835095227,96.934,53.72518390417099,87.11,88.64
55,0.001,32.91365782357752,97.018,46.586004212498665,88.02,88.64
56,0.001,31.68196766078472,97.164,46.70350430905819,88.41,88.64
57,0.001,30.041713358834386,97.19,45.19542660564184,88.85,88.85
58,0.001,29.861400466412306,97.268,43.41753493249416,89.37,89.37
59,0.001,27.79435465671122,97.474,43.29817134141922,89.01,89.37
60,0.001,27.01850537583232,97.564,46.65190747380257,88.77,89.37
61,0.001,26.880992494523525,97.552,51.712793081998825,87.7,89.37
62,0.001,25.86200719512999,97.674,46.641399905085564,88.81,89.37
63,0.001,25.947748698294163,97.632,45.45344004034996,89.17,89.37
64,0.001,26.191710578277707,97.67,42.93607251346111,89.49,89.49
65,0.001,23.46005592495203,97.896,48.60890609025955,88.43,89.49
66,0.001,21.968477440997958,98.028,46.109246000647545,89.42,89.49
67,0.001,21.76621508412063,98.112,48.58601778745651,88.88,89.49
68,0.001,23.259052366018295,97.864,49.06719119846821,88.97,89.49
69,0.001,21.206059750169516,98.17,49.248008385300636,88.83,89.49
70,0.001,19.687538409605622,98.26,51.18231192231178,88.66,89.49
