epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
184,0.0001,0.6932238690787926,99.988,27.358463550917804,93.75,93.82
185,0.0001,0.7009396984940395,99.98,27.37348827905953,93.8,93.82
186,0.0001,0.7153125602635555,99.984,27.472868266515434,93.64,93.82
187,0.0001,0.7963215976487845,99.978,27.576687420718372,93.65,93.82
188,0.0001,0.7167011890560389,99.978,27.599501743912697,93.64,93.82
189,0.0001,0.7139664213173091,99.986,27.51067225355655,93.69,93.82
190,0.0001,0.7018475867807865,99.982,27.33303612563759,93.73,93.82
191,0.0001,0.7853491045534611,99.968,27.226379605941474,93.77,93.82
192,0.0001,0.7062839515274391,99.988,27.225042082369328,93.67,93.82
193,0.0001,0.7011605747975409,99.99,27.31671697832644,93.72,93.82
194,0.0001,0.6777243905235082,99.988,27.765517567284405,93.68,93.82
195,0.0001,0.7534177438355982,99.982,27.44880912080407,93.63,93.82
196,0.0001,0.6885731004294939,99.984,27.421103168278933,93.66,93.82
197,0.0001,0.7330645949114114,99.988,27.529184257611632,93.73,93.82
198,0.0001,0.7321080104447901,99.984,27.429679629392922,93.7,93.82
199,0.0001,0.8012502379715443,99.98,27.44661482051015,93.79,93.82
