epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
0,0.01,538.1948700547218,49.524,97.86465334892273,65.97,65.97
1,0.01,301.6551306247711,73.072,63.652445673942566,78.23,78.23
2,0.01,224.81186309456825,80.248,60.36974608898163,79.55,79.55
3,0.01,184.79350352287292,83.838,50.96948777139187,82.75,82.75
4,0.01,161.59223820269108,85.848,43.16719964146614,85.8,85.8
5,0.01,139.8699700832367,87.654,48.046263575553894,84.33,85.8
6,0.01,127.49253484606743,88.824,41.52539151906967,86.75,86.75
7,0.01,112.88131078332663,90.112,39.252121552824974,87.36,87.36
8,0.01,101.5109184011817,91.016,37.06778806447983,87.81,87.81
9,0.01,93.6231572702527,91.644,36.126751095056534,88.12,88.12
10,0.01,85.94638416916132,92.388,38.00874466449022,87.77,88.12
11,0.01,78.0056893453002,93.136,34.44634452462196,88.78,88.78
12,0.01,73.12648967653513,93.418,35.57381324470043,88.72,88.78
13,0.01,66.8206856250763,93.994,36.840655982494354,89.15,89.15
14,0.01,61.62220095470548,94.458,35.87565331161022,89.52,89.52
15,0.01,59.06818124651909,94.722,34.405851148068905,89.91,89.91
16,0.01,54.68598645180464,95.05,35.46107679605484,89.08,89.91
17,0.01,51.93513597548008,95.422,38.48949670791626,88.93,89.91
18,0.01,47.53242614492774,95.816,35.132697224617004,89.64,89.91
19,0.01,43.66014510951936,96.144,37.26246149837971,89.83,89.91
20,0.01,42.2371611148119,96.224,37.01683787256479,89.29,89.91
21,0.01,41.40157235041261,96.388,36.62208150699735,89.51,89.91
22,0.01,37.90344255045056,96.698,37.89725774526596,89.93,89.93
23,0.01,36.201606122776866,96.778,37.918064542114735,88.92,89.93
24,0.01,35.38421622850001,96.756,41.095757499337196,89.83,89.93
25,0.01,33.02342217601836,97.128,34.31646618247032,90.3,90.3
26,0.01,29.792933847755194,97.356,36.4952280074358,90.59,90.59
27,0.01,32.0896036978811,97.082,45.637249529361725,87.9,90.59
28,0.01,31.313007339835167,97.198,40.77571438252926,89.29,90.59
29,0.01,28.95934647321701,97.42,35.200587786734104,90.44,90.59
30,0.01,27.406055795028806,97.552,36.423804849386215,90.45,90.59
31,0.01,27.85564404912293,97.538,34.68516220152378,90.34,90.59
32,0.01,27.556618560105562,97.514,37.36225786060095,90.35,90.59
33,0.01,25.506566984578967,97.728,36.06933869421482,90.74,90.74
34,0.01,25.67445644363761,97.69,36.091616950929165,90.29,90.74
35,0.01,24.906298948451877,97.766,38.462022211402655,90.41,90.74
36,0.01,23.242520570755005,97.978,37.249897480010986,90.45,90.74
37,0.01,22.638219319283962,98.0,36.930394768714905,90.46,90.74
38,0.01,24.07489612326026,97.898,35.08254764974117,90.75,90.75
39,0.01,21.70044133812189,98.144,36.61467159539461,90.46,90.75
40,0.01,21.93666326906532,98.04,34.79540356248617,90.79,90.79
41,0.01,21.461331399157643,98.138,36.89220770448446,90.8,90.8
42,0.01,23.4878638535738,97.882,36.47053264081478,90.49,90.8
43,0.01,22.11682673729956,98.056,43.38566392660141,89.08,90.8
44,0.01,21.86564737930894,98.088,39.297371596097946,90.12,90.8
45,0.01,22.387687047943473,98.036,45.95573252439499,88.02,90.8
46,0.01,21.30309346318245,98.072,38.87679225206375,89.75,90.8
47,0.01,20.107807542197406,98.246,39.6215880215168,90.65,90.8
48,0.01,20.70623035542667,98.214,39.332116685807705,90.98,90.98
49,0.01,21.5726307798177,98.14,49.05369219183922,89.54,90.98
50,0.01,21.09679807536304,98.168,42.642963856458664,89.41,90.98
51,0.01,19.819958083331585,98.254,35.07241065055132,90.51,90.98
52,0.01,20.73222300503403,98.2,37.53996692597866,91.21,91.21
53,0.01,18.5582642480731,98.332,39.637882113456726,90.45,91.21
54,0.01,20.045144079253078,98.236,43.10028786957264,90.12,91.21
55,0.01,18.869092477485538,98.4,38.46067164838314,90.34,91.21
56,0.01,18.646854747086763,98.386,44.02000169456005,88.51,91.21
57,0.01,19.264696888625622,98.276,39.895805925130844,90.36,91.21
58,0.01,20.224919775500894,98.232,37.120890602469444,91.04,91.21
59,0.01,19.920558070763946,98.278,44.50583417713642,89.79,91.21
60,0.01,19.55832207389176,98.308,37.12203127890825,90.73,91.21
61,0.01,18.598052855581045,98.384,40.177350118756294,89.73,91.21
62,0.01,20.945044020190835,98.206,37.233369790017605,90.9,91.21
63,0.01,19.02079444564879,98.392,48.06872308254242,88.69,91.21
64,0.01,18.875402577221394,98.35,43.94021129608154,88.57,91.21
65,0.01,18.444253681227565,98.442,38.667895305901766,90.62,91.21
66,0.01,19.50067126750946,98.324,32.28629556298256,91.24,91.24
67,0.01,16.96961189992726,98.502,42.674313470721245,88.51,91.24
68,0.01,17.367661574855447,98.486,36.304742179811,90.63,91.24
69,0.01,19.596132528036833,98.292,34.44232400506735,90.64,91.24
70,0.01,19.027862364426255,98.358,39.96769516170025,90.25,91.24
71,0.01,18.37561972439289,98.42,37.06703097373247,90.82,91.24
72,0.01,17.319834547117352,98.494,50.863610811531544,87.92,91.24
73,0.01,18.631534000858665,98.396,52.33715020120144,86.58,91.24
74,0.01,18.96781333349645,98.35,37.772815495729446,90.28,91.24
75,0.01,17.7243297919631,98.472,41.77508008480072,88.77,91.24
76,0.01,17.812744019553065,98.452,38.39944178238511,90.04,91.24
77,0.01,18.0111527107656,98.41,38.94828975200653,90.36,91.24
78,0.01,18.087744779884815,98.432,35.73295991867781,90.51,91.24
79,0.01,17.669751910492778,98.5,34.17698127031326,91.15,91.24
80,0.01,15.790299689397216,98.66,42.152238979935646,90.25,91.24
81,0.001,8.434548036777414,99.314,30.169772155582905,92.7,92.7
82,0.001,4.593324249610305,99.662,29.64597710967064,92.76,92.76
83,0.001,3.5014750761911273,99.762,29.410846881568432,93.0,93.0
84,0.001,2.8466073982417583,99.824,29.58411418274045,92.96,93.0
85,0.001,2.3268926441669464,99.84,30.126171559095383,93.05,93.05
86,0.001,2.334005333832465,99.854,30.226540241390467,93.04,93.05
87,0.001,1.9353475462412462,99.874,29.69838934391737,93.11,93.11
88,0.001,1.6121104203630239,99.912,30.080304741859436,93.19,93.19
89,0.001,1.5588958077132702,99.926,30.276224065572023,93.05,93.19
90,0.001,1.3031661920249462,99.952,29.94822385162115,93.14,93.19
91,0.001,1.4373851709533483,99.928,30.28080222941935,93.22,93.22
92,0.001,1.271018086699769,99.934,30.123729310929775,93.19,93.22
93,0.001,1.1402453389018774,99.946,30.03316794708371,93.23,93.23
94,0.001,1.1961137079633772,99.946,30.033977773040533,93.33,93.33
95,0.001,1.090352300554514,99.948,30.239889971911907,93.33,93.33
96,0.001,1.0422429963946342,99.944,30.49231170862913,93.22,93.33
97,0.001,0.9234616946196184,99.964,30.070287011563778,93.41,93.41
98,0.001,0.8829474665690213,99.978,30.236164635047317,93.24,93.41
99,0.001,0.9005195550853387,99.97,30.32165351137519,93.36,93.41
100,0.001,0.9520115099730901,99.944,30.309687599539757,93.28,93.41
101,0.001,0.7871649533626623,99.974,30.01150283962488,93.32,93.41
102,0.001,0.7808988061733544,99.966,30.201538410037756,93.3,93.41
103,0.001,0.7870965376496315,99.976,30.228459507226944,93.34,93.41
104,0.001,0.8719958473229781,99.956,30.29082715883851,93.25,93.41
105,0.001,0.7978203676175326,99.968,30.22059502825141,93.32,93.41
106,0.001,0.7245274658780545,99.97,30.20393743366003,93.29,93.41
107,0.001,0.6298904240247793,99.974,30.585864316672087,93.32,93.41
108,0.001,0.7022444463800639,99.978,30.351887941360474,93.31,93.41
109,0.001,0.6518325479701161,99.974,30.47625631839037,93.32,93.41
110,0.001,0.6539465583628044,99.97,30.50129486247897,93.29,93.41
111,0.001,0.6977357752621174,99.97,30.506907541304827,93.34,93.41
112,0.001,0.6776556335389614,99.966,30.12798111513257,93.39,93.41
113,0.001,0.6200927995378152,99.98,30.660835776478052,93.28,93.41
114,0.001,0.5932692186906934,99.986,30.59384434297681,93.43,93.43
115,0.001,0.5750996384886093,99.982,30.32519579678774,93.49,93.49
116,0.001,0.6359593596425839,99.966,30.437157340347767,93.45,93.49
117,0.001,0.5335536804050207,99.984,30.278654005378485,93.44,93.49
118,0.001,0.6351444767788053,99.97,30.313743475824594,93.39,93.49
119,0.001,0.5553208589553833,99.988,30.267668563872576,93.37,93.49
120,0.001,0.5866252246778458,99.982,30.146863508969545,93.53,93.53
121,0.001,0.5707724865642376,99.982,30.104764848947525,93.44,93.53
122,0.0001,0.5924700036412105,99.982,30.193225368857384,93.51,93.53
123,0.0001,0.5247921392438002,99.986,30.232428703457117,93.45,93.53
124,0.0001,0.4562117997556925,99.996,30.256223253905773,93.41,93.53
125,0.0001,0.5005027689039707,99.99,30.18238615617156,93.37,93.53
126,0.0001,0.5468005677685142,99.988,30.135971266776323,93.46,93.53
127,0.0001,0.5152180116856471,99.99,30.304884988814592,93.47,93.53
128,0.0001,0.5370724499225616,99.98,30.21498169004917,93.59,93.59
129,0.0001,0.6270903709810227,99.978,30.13796452060342,93.46,93.59
130,0.0001,0.49626355804502964,99.99,30.42312840372324,93.46,93.59
131,0.0001,0.5308481054380536,99.992,30.301874835044146,93.48,93.59
132,0.0001,0.47873904183506966,99.988,30.101644407957792,93.46,93.59
133,0.0001,0.4660357504617423,99.98,30.237252358347178,93.49,93.59
134,0.0001,0.5232124954345636,99.984,30.168307449668646,93.47,93.59
135,0.0001,0.5117354251560755,99.986,30.301193676888943,93.46,93.59
136,0.0001,0.5216160930576734,99.984,30.13900014385581,93.44,93.59
137,0.0001,0.5322435751440935,99.988,30.452914610505104,93.39,93.59
138,0.0001,0.505463507026434,99.988,30.356846697628498,93.36,93.59
139,0.0001,0.5006398591212928,99.984,30.132223039865494,93.43,93.59
140,0.0001,0.4951062323525548,99.988,30.178885627537966,93.33,93.59
141,0.0001,0.5237056904006749,99.99,30.108964186161757,93.43,93.59
142,0.0001,0.5119534511177335,99.986,30.016423366963863,93.44,93.59
143,0.0001,0.4360097988974303,99.992,30.04595823213458,93.4,93.59
144,0.0001,0.5141334507497959,99.986,30.203866504132748,93.52,93.59
145,0.0001,0.49753234605304897,99.984,30.216747287660837,93.39,93.59
146,0.0001,0.5047651163768023,99.99,30.054955318570137,93.34,93.59
147,0.0001,0.4232268020277843,100.0,30.241903822869062,93.5,93.59
148,0.0001,0.43456321803387254,99.986,30.026286728680134,93.43,93.59
149,0.0001,0.5227041721227579,99.988,30.234749779105186,93.44,93.59
150,0.0001,0.4666132745333016,99.992,30.028684187680483,93.5,93.59
151,0.0001,0.5331289363093674,99.986,30.08512427471578,93.53,93.59
152,0.0001,0.4990151710808277,99.984,30.207211278378963,93.42,93.59
153,0.0001,0.5070791203761473,99.984,30.02067069709301,93.55,93.59
154,0.0001,0.48976528085768223,99.986,29.96635042876005,93.5,93.59
155,0.0001,0.47371081192977726,99.986,30.036019921302795,93.42,93.59
156,0.0001,0.4749124739319086,99.988,30.0133483633399,93.49,93.59
157,0.0001,0.5027649138355628,99.984,29.897898118942976,93.52,93.59
158,0.0001,0.5018666923278943,99.988,30.151272155344486,93.38,93.59
159,0.0001,0.48770122751011513,99.994,30.105912920087576,93.48,93.59
160,0.0001,0.48388363496633247,99.986,30.149010196328163,93.44,93.59
161,0.0001,0.5716291371791158,99.982,30.17951514571905,93.38,93.59
162,0.0001,0.449452799919527,99.99,30.097506370395422,93.53,93.59
163,0.0001,0.4718822788563557,99.99,30.126821648329496,93.49,93.59
164,0.0001,0.485299683350604,99.986,29.974557671695948,93.49,93.59
165,0.0001,0.4375282686087303,99.994,30.242518689483404,93.34,93.59
166,0.0001,0.44438913371413946,99.994,30.271292611956596,93.5,93.59
167,0.0001,0.4196528702741489,99.992,30.151503805071115,93.46,93.59
168,0.0001,0.4565596729516983,99.988,30.04272549599409,93.47,93.59
169,0.0001,0.474497944873292,99.99,30.207229018211365,93.29,93.59
170,0.0001,0.43417064248933457,99.994,30.258965093642473,93.46,93.59
171,0.0001,0.458836967474781,99.99,30.15924508869648,93.39,93.59
172,0.0001,0.4553822845336981,99.994,30.00631919130683,93.43,93.59
173,0.0001,0.43109426833689213,99.994,30.050579451024532,93.44,93.59
174,0.0001,0.49799157306551933,99.99,30.016024373471737,93.43,93.59
175,0.0001,0.5021878812403884,99.982,30.02799380198121,93.38,93.59
176,0.0001,0.41647531726630405,99.998,30.075320161879063,93.52,93.59
177,0.0001,0.4643345877993852,99.99,30.098797153681517,93.46,93.59
178,0.0001,0.43871537037193775,99.996,30.13581432774663,93.4,93.59
179,0.0001,0.4660665545379743,99.988,30.018955882638693,93.49,93.59
180,0.0001,0.46324322297004983,99.99,29.920530389994383,93.44,93.59
181,0.0001,0.45482102743699215,99.99,29.975238397717476,93.5,93.59
182,0.0001,0.49692689103540033,99.984,29.946476351469755,93.49,93.59
183,0.0001,0.5000472709652968,99.986,29.940568022429943,93.42,93.59
184,0.0001,0.4704752389807254,99.986,29.915877427905798,93.46,93.59
185,0.0001,0.4628848131687846,99.988,30.054929081350565,93.52,93.59
186,0.0001,0.44569004251388833,99.992,30.086117208003998,93.41,93.59
187,0.0001,0.45853551366599277,99.994,30.037120090797544,93.48,93.59
188,0.0001,0.44519263913389295,99.988,29.898951206356287,93.49,93.59
189,0.0001,0.44595037400722504,99.99,29.913617860525846,93.5,93.59
190,0.0001,0.4868623837828636,99.986,29.85325887426734,93.46,93.59
191,0.0001,0.43994369806023315,99.986,29.99354363232851,93.55,93.59
192,0.0001,0.48208894208073616,99.986,30.030070571228862,93.47,93.59
193,0.0001,0.41463784989900887,99.996,30.03947574645281,93.4,93.59
194,0.0001,0.4711121402797289,99.988,30.026343941688538,93.38,93.59
195,0.0001,0.4899206664413214,99.984,30.109124898910522,93.35,93.59
196,0.0001,0.4689500853419304,99.992,30.09285868704319,93.42,93.59
197,0.0001,0.44186182762496173,99.99,30.015555266290903,93.37,93.59
198,0.0001,0.45013218524400145,99.992,30.058501586318016,93.39,93.59
199,0.0001,0.4099231716245413,99.992,30.28641800582409,93.41,93.59
