2.3081393241882324,2.3079538345336914,2.3064730167388916,2.3046305179595947,2.2901957035064697,2.272944450378418,2.3081393241882324,2.272944450378418
2.313477039337158,2.313304901123047,2.3119261264801025,2.310209035873413,2.2967870235443115,2.280694007873535,2.313477039337158,2.280694007873535
2.2914199829101562,2.291273355484009,2.290097951889038,2.2886366844177246,2.277184009552002,2.2634592056274414,2.2914199829101562,2.2634592056274414
2.30969500541687,2.3095626831054688,2.3085029125213623,2.3071813583374023,2.296823263168335,2.284433603286743,2.30969500541687,2.284433603286743
2.2657809257507324,2.2656126022338867,2.2642662525177,2.2625887393951416,2.2494595050811768,2.233703136444092,2.2657809257507324,2.233703136444092
2.265364170074463,2.2651894092559814,2.2637898921966553,2.262047290802002,2.248396396636963,2.231982707977295,2.265364170074463,2.231982707977295
2.2610697746276855,2.2609241008758545,2.2597599029541016,2.258310556411743,2.24694561958313,2.2332513332366943,2.2610697746276855,2.2332513332366943
2.2876644134521484,2.287444591522217,2.2856931686401367,2.2835209369659424,2.266671657562256,2.2469427585601807,2.2876644134521484,2.2469427585601807
2.2034895420074463,2.203299045562744,2.2017810344696045,2.1998908519744873,2.185136556625366,2.1676249504089355,2.2034895420074463,2.1676249504089355
2.224788188934326,2.224616289138794,2.2232441902160645,2.22153639793396,2.208176851272583,2.1921160221099854,2.224788188934326,2.1921160221099854
2.233243942260742,2.233041524887085,2.23142671585083,2.2294185161590576,2.213756799697876,2.1951096057891846,2.233243942260742,2.1951096057891846
2.190955877304077,2.190812587738037,2.189669132232666,2.188246488571167,2.177110195159912,2.1637017726898193,2.190955877304077,2.1637017726898193
2.180253028869629,2.1800670623779297,2.1785848140716553,2.176736831665039,2.1622354984283447,2.144902229309082,2.180253028869629,2.144902229309082
2.1434261798858643,2.1432554721832275,2.1418919563293457,2.140195608139038,2.1268904209136963,2.110924482345581,2.1434261798858643,2.110924482345581
2.1001172065734863,2.0998966693878174,2.0981335639953613,2.095942258834839,2.0789730548858643,2.059185266494751,2.1001172065734863,2.059185266494751
2.0968165397644043,2.0966744422912598,2.095541000366211,2.0941312313079834,2.083052635192871,2.0697271823883057,2.0968165397644043,2.0697271823883057
2.071836471557617,2.0716283321380615,2.069967031478882,2.0679030418395996,2.051912546157837,2.033158540725708,2.071836471557617,2.033158540725708
2.007676362991333,2.0075221061706543,2.0062930583953857,2.004762887954712,1.992771863937378,1.97846519947052,2.007676362991333,1.97846519947052
